chr_name	start	end	value
chr10	92290028	92290302	2.728922698
chr10	92307839	92308229	2.101481882
chr10	92309340	92309539	1.390972431
chr10	92329938	92332527	3.607368543
chr10	92384946	92385603	1.160416583
chr10	92497304	92497652	1.243380241
chr10	92767384	92767819	5.755003336
chr10	92789243	92789318	6.008460889
chr10	93134978	93135505	6.550816362
chr10	93141109	93141424	1.754193131
chr10	93143355	93143565	2.114946113
chr10	93144378	93145421	1.486826336
chr10	93172496	93172852	1.14459469
chr10	93267377	93267770	2.029752082
chr10	93314948	93315446	2.633358305
chr10	93325744	93326233	3.46962466
chr10	93370811	93371383	4.93503757
chr10	93408649	93409195	1.009882419
chr10	93581366	93581903	1.201676285
chr10	93624408	93625033	3.335459934
chr10	93631938	93632594	2.691634503
chr10	93632926	93633279	1.863179313
chr10	93648408	93648755	1.485661877
chr10	93871634	93872169	4.919703309
chr10	93911418	93911894	2.482973988
chr10	93941173	93941587	1.943502097
chr10	93954614	93955354	3.135128552
chr10	94066678	94067274	1.593469447
chr10	94129963	94130580	1.938593155
chr10	94131721	94132038	4.078776679
chr10	94178954	94179446	8.696415498
chr10	94232601	94232846	2.585235392
chr10	94269483	94269789	4.124680288
chr10	94271285	94271845	1.504546727
chr10	94281901	94282193	4.377801155
chr10	94390863	94391091	6.331977949
chr10	94430160	94430717	2.019152146
chr10	94656669	94656915	2.778588815
chr10	94785718	94785965	1.318401594
chr10	94904015	94904708	2.069800101
chr10	94916543	94918025	1.528702686
chr10	94919159	94920644	1.203987176
chr10	94992487	94992920	1.030770414
chr10	95123488	95124227	6.197130117
chr10	95189705	95190412	2.427666576
chr10	95205894	95206217	3.901316707
chr10	95207832	95208788	2.235979289
chr10	95270065	95270793	3.00853971
chr10	95271626	95271941	1.481937208
chr10	95279152	95279400	2.045170818
chr10	95279477	95279871	1.999422781
chr10	95280200	95280504	1.920622327
chr10	95357580	95358110	6.852240011
chr10	95362962	95363833	1.44253028
chr10	95366723	95367186	2.316584353
chr10	95367262	95367533	3.810728046
chr10	95440202	95440325	5.356158379
chr10	95445389	95446668	1.983464563
chr10	95447822	95448541	2.563580553
chr10	95473450	95474133	1.331486298
chr10	95476892	95477229	4.691188503
chr10	95590018	95590749	1.535385055
chr10	95592468	95592628	2.778589503
chr10	95592840	95593437	1.484309569
chr10	95628458	95629326	6.48245003
chr10	95792367	95792833	1.313904713
chr10	95806048	95806603	3.202042147
chr10	95929162	95929370	2.305798618
chr10	95930405	95930874	3.363011375
chr10	95931423	95932294	1.742372314
chr10	95932947	95933315	1.049267097
chr10	95936106	95936366	3.907737612
chr10	95970357	95970585	3.911566898
chr10	96005413	96005985	1.334009388
chr10	96010930	96011438	3.278969848
chr10	96162626	96163181	1.697595534
chr10	96163535	96164274	5.033720373
chr10	96241199	96241465	1.003820415
chr10	96271414	96271988	5.116740785
chr10	96325334	96325756	2.235957828
chr10	96432494	96432951	1.728628627
chr10	96439336	96439782	2.349132192
chr10	96440403	96440682	1.322015616
chr10	96504211	96504765	1.578912321
chr10	96523106	96523326	1.264076384
chr10	96577223	96578032	5.599934183
chr10	96585528	96586723	1.606854959
chr10	96587920	96588387	1.404743996
chr10	96590521	96590666	1.897596324
chr10	96591420	96591800	1.901552336
chr10	96595249	96595485	3.702574074
chr10	96881632	96882295	1.352559408
chr10	96970538	96970776	8.760365449
chr10	96970899	96971331	2.373304298
chr10	97041341	97042001	1.587319738
chr10	97100680	97101126	2.172185038
chr10	97107157	97107742	3.142841503
chr10	97113563	97114205	3.27477191
chr10	97114945	97115663	1.243141331
chr10	97175553	97176074	4.828616009
chr10	97218383	97219301	2.464474622
chr10	97248251	97248927	6.780313983
chr10	97250676	97251164	5.638521121
chr10	97260380	97260656	6.681012379
chr10	97279360	97280025	2.550358748
chr10	97406898	97407648	1.08186887
chr10	97432893	97433260	1.468852873
chr10	97439793	97440097	8.141639037
chr10	97487899	97488164	5.139085074
chr10	97488663	97489341	2.740407682
chr10	97517681	97518004	1.47198891
chr10	97530081	97530581	2.666653278
chr10	97672984	97673438	5.085730301
chr10	97754101	97755775	4.951159032
chr10	97755854	97756678	5.343107224
chr10	97760764	97761580	2.256147966
chr10	97772124	97772753	1.449298849
chr10	97860050	97860139	1.069028445
chr10	97870070	97870953	4.065718123
chr10	97871728	97872710	5.839115692
chr10	97881893	97882420	3.523057137
chr10	98002530	98002961	1.942792106
chr10	98111053	98111276	3.638927258
chr10	98114078	98114665	1.534814587
chr10	98173714	98174085	3.725999485
chr10	98385235	98385445	1.334409813
chr10	98811852	98812095	3.599813614
chr10	99103956	99104364	2.403664558
chr10	99170554	99170683	4.797108009
chr10	99178491	99178914	3.969194339
chr10	99247137	99247407	5.857539096
chr10	99330824	99331498	1.792857364
chr10	99532864	99533290	2.567345541
chr10	99635863	99636850	1.47723646
chr10	99636950	99638611	2.162925334
chr10	99638963	99639380	3.465197237
chr10	99639763	99640863	6.101673332
chr10	99650247	99650492	4.006136859
chr10	99650791	99651222	1.197264384
chr10	99651897	99652796	11.07340953
chr10	99653327	99653828	6.734183373
chr10	99654024	99654915	5.842932519
chr10	99659049	99659507	3.136229409
chr10	99706715	99707044	1.078247144
chr10	99707237	99707774	1.354988075
chr10	99717732	99718129	2.687737011
chr10	99805887	99806147	1.670851678
chr10	99813584	99814134	5.421536412
chr10	99814541	99815563	5.832297565
chr10	99816144	99816536	2.603882735
chr10	99820686	99821129	4.549526148
chr10	99916489	99916580	4.008736626
chr10	99916663	99917005	2.857102679
chr10	99918897	99920174	2.592675862
chr10	99971913	99972328	3.908201314
chr10	99976152	99977042	2.044826964
chr10	99990854	99990941	1.189719834
chr10	99992379	99992511	2.935029911
chr10	99994291	99994402	1.23434651
chr10	100008227	100008512	4.259446453
chr10	100008613	100009632	1.422793111
chr10	100036678	100037434	2.204810334
chr10	100054345	100055305	1.947521343
chr10	100393736	100394365	2.038169864
chr10	100394808	100395490	1.408493682
chr10	100396885	100397343	2.638397115
chr10	100506177	100506707	1.576313615
chr10	100507077	100507399	2.271932311
chr10	100523569	100523968	1.073537858
chr10	100751559	100752282	1.7373051
chr10	100772944	100773125	1.653779976
chr10	100844829	100845178	7.542960851
chr10	100881787	100882380	2.911014868
chr10	101012052	101012501	1.353244997
chr10	101013673	101013964	5.733587504
chr10	101194462	101194842	3.275566823
chr10	101429469	101429609	2.36107786
chr10	101993239	101993529	1.061430012
chr10	102054804	102054981	1.128698773
chr10	102055058	102056062	0.99848756
chr10	102200855	102201376	1.155198516
chr10	102400568	102401917	1.339632894
chr10	102402624	102403303	3.265059214
chr10	102405013	102405889	2.025170313
chr10	102420995	102421250	6.108773348
chr10	102422053	102422387	2.841366459
chr10	102423072	102423753	2.289379394
chr10	102854537	102854912	1.534318505
chr10	102857962	102858249	3.930313953
chr10	102917322	102917961	1.148285205
chr10	103265932	103266505	5.780859167
chr10	103280524	103280793	7.222544041
chr10	103407187	103407814	1.213245411
chr10	103414333	103414854	1.20893826
chr10	103571468	103571654	2.689893658
chr10	103795739	103796455	1.548029528
chr10	104026809	104027072	2.776861291
chr10	104061656	104062009	5.211015017
chr10	104062156	104062294	3.91049413
chr10	104084542	104084708	7.633392435
chr10	104171653	104172820	2.308250769
chr10	104814692	104815153	1.168195403
chr10	104817552	104817842	1.031401314
chr10	105049680	105049874	1.657725504
chr10	105210855	105211316	2.007940127
chr10	105265336	105266281	1.745478529
chr10	105295384	105295531	1.549358045
chr10	105760123	105760348	1.877126612
chr10	105810683	105811154	2.487993825
chr10	105839797	105840245	1.899938895
chr10	106098984	106099170	5.06524124
chr10	106321612	106322498	1.849843445
chr10	106329042	106329840	4.031120942
chr10	106330117	106331562	3.142060361
chr10	106433222	106433370	2.830007941
chr10	106516731	106517406	1.449293983
chr10	106519727	106520083	4.054394089
chr10	106548478	106549209	1.576453974
chr10	106550434	106550885	1.78799504
chr10	106578724	106578905	1.978921541
chr10	106921465	106921758	1.190525118
chr10	107135954	107136293	1.339918649
chr10	107143686	107144507	1.052113448
chr10	107177964	107178638	2.622417781
chr10	107469732	107470691	1.605987115
chr10	107512485	107513144	2.53677134
chr10	107518854	107519180	3.57318485
chr10	107551903	107552353	1.478432502
chr10	107552900	107553522	1.428335512
chr10	107602187	107602560	2.169666907
chr10	107603374	107603971	2.023808085
chr10	107634032	107634598	2.762390134
chr10	107680676	107680940	4.388842005
chr10	107819268	107820154	1.356822986
chr10	107821912	107822058	1.672087049
chr10	107822352	107822706	4.985138459
chr10	107857284	107857778	6.262434121
chr10	107940389	107941377	6.194183594
chr10	107941760	107942223	2.043314234
chr10	107998358	107998637	1.907328915
chr10	108029941	108030403	2.103667843
chr10	108462704	108462956	3.74756591
chr10	108464646	108465421	1.390756917
chr10	108467255	108468052	1.031518918
chr10	108514479	108515158	5.38024096
chr10	108832120	108832593	6.214154227
chr10	108833272	108833676	1.772652801
chr10	108834901	108835453	1.385392482
chr10	108840091	108840391	2.248158512
chr10	108938024	108938283	2.088295001
chr10	108979769	108980758	1.538967803
chr10	109394815	109395011	1.274342983
chr10	109518124	109518551	1.476678357
chr10	109832413	109833567	2.784069561
chr10	109834253	109834713	2.690431009
chr10	109973108	109973747	1.543995466
chr10	110436021	110436205	1.86300962
chr10	110661686	110661929	1.721648361
chr10	110942429	110942658	1.314675379
chr10	111040057	111040269	3.457125138
chr10	111057969	111058863	1.095397542
chr10	111149434	111149551	1.339133542
chr10	111398332	111398987	1.515317906
chr10	111399086	111399435	3.527318017
chr10	111399653	111401296	2.532523557
chr10	111402108	111402255	2.378823275
chr10	111405546	111405948	1.505688476
chr10	111406420	111406826	2.383126145
chr10	111488616	111489326	1.371204649
chr10	111495357	111495976	1.004743638
chr10	111539474	111539896	2.030612138
chr10	111587238	111587454	0.99321728
chr10	111601110	111601451	4.258666706
chr10	111622636	111623180	4.149082889
chr10	111623281	111623671	9.507754213
chr10	111715737	111716334	2.02494122
chr10	111744616	111744824	1.245137432
chr10	111790957	111791711	4.978542132
chr10	111794952	111795454	4.046485761
chr10	111872812	111873235	5.030057693
chr10	111873553	111874078	6.973721686
chr10	112164978	112165670	2.083431928
chr10	112181713	112181839	1.572364441
chr10	112186879	112187364	1.258545036
chr10	112189079	112189379	1.460630744
chr10	112230632	112231601	6.26158381
chr10	112232520	112232935	2.127040212
chr10	112242287	112243229	2.066025982
chr10	112361181	112361532	4.482281145
chr10	112394806	112395278	2.128815903
chr10	112398991	112399376	1.547863303
chr10	112399581	112400166	2.705400926
chr10	112400673	112400966	3.429700508
chr10	112523945	112524567	2.343295166
chr10	112558182	112558574	3.3530079
chr10	112562244	112562644	1.661019691
chr10	112562768	112563730	3.28117001
chr10	112564427	112565347	2.38520663
chr10	112574790	112575149	1.681046991
chr10	112575242	112576354	3.418411695
chr10	112661782	112662675	1.046107137
chr10	112675666	112676199	2.173687817
chr10	112676868	112677582	1.876654888
chr10	112727115	112727414	2.797882962
chr10	112751826	112752889	2.602401733
chr10	112798471	112799217	1.079522189
chr10	112880661	112881401	3.858307886
chr10	112919303	112919894	1.448754328
chr10	112935181	112935920	1.015594183
chr10	112982809	112983240	1.273045743
chr10	113010276	113010534	2.770252574
chr10	113010622	113010864	1.451053446
chr10	113107557	113108127	2.698354203
chr10	113110106	113110457	1.565870851
chr10	113183367	113184039	2.363608821
chr10	113210387	113210730	2.184313898
chr10	113211183	113211407	1.775303555
chr10	113212572	113213366	1.476233933
chr10	113257153	113257452	1.10896604
chr10	113679654	113680180	2.686709221
chr10	113706854	113707401	3.213009049
chr10	113707826	113708180	7.792944691
chr10	113708587	113708815	1.227919008
chr10	113709893	113710152	4.770971669
chr10	113714626	113715223	6.277905565
chr10	113715547	113715953	1.128759435
chr10	113720975	113721494	1.909915839
chr10	113769879	113770344	5.66659978
chr10	113777741	113777994	3.212622327
chr10	113836849	113837192	1.252991602
chr10	113887830	113888175	2.669835989
chr10	113981070	113981588	1.102732927
chr10	113989085	113989795	1.337674079
chr10	114013393	114013888	1.68190096
chr10	114015821	114016516	3.652323051
chr10	114038691	114039266	1.383635182
chr10	114086724	114087748	3.615667582
chr10	114135338	114135875	2.153450453
chr10	114136422	114136788	3.735432023
chr10	114136881	114137597	2.358442311
chr10	114194987	114196065	4.338890385
chr10	114215663	114215957	2.916781326
chr10	114252494	114252993	1.514884306
chr10	114256057	114256379	8.066624389
chr10	114298160	114298383	3.43249758
chr10	114299013	114299725	4.500571693
chr10	114370327	114370946	1.298489965
chr10	114372633	114373207	3.741191947
chr10	114449054	114449537	1.640013559
chr10	114450764	114451412	2.807049779
chr10	114457337	114457741	3.070366567
chr10	114458030	114458163	3.871772941
chr10	114461522	114463124	1.690857939
chr10	114464526	114465706	3.102075009
chr10	114466046	114466683	2.355294433
chr10	114600390	114600667	4.672301888
chr10	114644288	114644539	4.365883833
chr10	114660862	114661677	9.711426707
chr10	114662656	114663384	2.789764568
chr10	114688648	114689347	1.563805475
chr10	114698371	114698700	5.599607817
chr10	114733910	114734071	2.18490664
chr10	114748355	114748952	2.52130255
chr10	114755347	114756121	3.235938066
chr10	114816037	114817246	1.227371622
chr10	114979827	114980017	3.507659743
chr10	114982826	114983430	1.627454211
chr10	114999148	114999644	3.978493344
chr10	115000607	115001203	2.231747913
chr10	115001808	115002136	2.148813844
chr10	115037775	115038181	4.273993075
chr10	115119069	115119623	1.940072157
chr10	115121562	115122546	2.990271533
chr10	115143805	115144151	1.051433068
chr10	115195878	115196338	4.816676061
chr10	115330198	115330374	3.616031886
chr10	115361150	115361646	6.012063428
chr10	115363989	115364881	1.658283031
chr10	115527701	115527913	1.307326204
chr10	115555246	115555995	2.221656541
chr10	115710629	115711289	1.098593446
chr10	115786623	115786926	2.903517474
chr10	115825836	115826225	1.695449714
chr10	115848885	115849084	3.289852956
chr10	115849285	115850153	1.397199558
chr10	115925319	115925672	1.776674851
chr10	115982901	115983514	2.927665718
chr10	116161015	116161508	4.518898277
chr10	116179779	116180115	3.392994619
chr10	116180567	116180806	1.444161108
chr10	116188692	116189357	3.585509997
chr10	116299405	116299653	2.877363291
chr10	116605664	116606693	3.544138983
chr10	116608230	116608717	1.677648837
chr10	116723943	116724554	1.511887851
chr10	116908319	116908826	2.073230081
chr10	116908911	116909088	1.101510979
chr10	116909692	116909878	3.501982591
chr10	117008142	117008430	1.927955377
chr10	117017279	117018142	3.363471783
chr10	117057350	117057804	3.668563363
chr10	117058739	117059024	3.435802604
chr10	117126104	117127669	1.534987956
chr10	117129514	117130201	1.274581991
chr10	117256863	117257036	2.282507266
chr10	117286395	117287014	2.93291611
chr10	117294152	117294677	2.924237877
chr10	117356937	117357563	1.215502793
chr10	117394851	117395126	1.173977649
chr10	117494040	117494206	1.528042809
chr10	117662284	117662705	3.962953729
chr10	117829905	117830833	1.825000977
chr10	117845931	117846411	1.509664859
chr10	117847966	117848220	3.526709694
chr10	117921576	117922467	5.186815316
chr10	117923655	117923901	1.844536618
chr10	117927366	117927718	1.965052519
chr10	117958313	117958847	2.840987823
chr10	117959491	117960153	1.921083705
chr10	117964407	117964765	2.406715546
chr10	117965265	117966916	1.297785418
chr10	117967080	117968042	1.512040683
chr10	118047178	118047658	1.335872087
chr10	118051559	118052315	1.303848798
chr10	118105047	118105638	2.308983806
chr10	118113258	118114042	4.870555365
chr10	118144028	118144507	7.152845888
chr10	118152164	118152774	1.340444893
chr10	118154705	118155019	9.281833526
chr10	118306993	118307112	2.237686548
chr10	118313104	118313219	2.019268995
chr10	118313374	118313789	3.7124003
chr10	118503170	118503367	1.194107113
chr10	118611859	118611926	1.790617644
chr10	118623592	118623751	3.129095583
chr10	118674785	118675887	8.706180006
chr10	118676565	118677425	3.13790726
chr10	118680737	118680999	5.863401449
chr10	118780800	118781117	3.421904126
chr10	118787605	118787899	1.966524001
chr10	118814921	118815896	5.216414989
chr10	118849856	118850226	2.960939523
chr10	118851995	118852383	2.567736824
chr10	118861757	118862171	3.191431384
chr10	118888090	118888326	3.096775622
chr10	118898339	118898470	2.120752604
chr10	118918393	118918532	1.960225593
chr10	118923418	118923563	1.11243886
chr10	118985108	118985785	1.656323132
chr10	118986203	118986715	3.551117058
chr10	118989001	118989422	1.516324618
chr10	118989532	118990822	1.295359075
chr10	119019436	119020254	2.002864276
chr10	119056446	119056818	5.25967983
chr10	119213190	119213838	3.469543394
chr10	119428852	119429029	1.59750738
chr10	119449022	119449338	1.473130976
chr10	119453259	119453474	7.203354066
chr10	119453610	119453822	1.374997837
chr10	119454441	119454790	1.686505887
chr10	119454918	119455123	5.912167963
chr10	119492434	119492719	3.124605444
chr10	119741128	119742142	1.727232939
chr10	119742579	119743572	8.569755822
chr10	119766868	119767326	1.496927829
chr10	119897327	119898209	1.859974816
chr10	119903598	119904228	5.70252588
chr10	119932120	119932278	2.598052851
chr10	119969292	119969547	1.111670877
chr10	119981914	119982422	2.50502861
chr10	119997857	119998787	8.964362646
chr10	119999616	120000393	7.457640389
chr10	120017730	120018431	1.945642886
chr10	120043060	120043534	1.31726241
chr10	120049150	120050069	1.085129431
chr10	120050585	120051157	2.446298509
chr10	120051346	120051783	5.620716496
chr10	120065059	120065397	2.937006804
chr10	120066614	120067298	5.203088371
chr10	120090225	120090408	4.001580334
chr10	120090987	120091819	1.101054457
chr10	120433458	120433744	2.835918594
chr10	120435612	120435888	3.006547889
chr10	120496751	120497093	1.253470183
chr10	120509520	120510184	1.694720888
chr10	120810802	120812247	3.051520116
chr10	120812777	120813378	4.393457702
chr10	120876636	120877315	1.101020974
chr10	120960268	120960974	2.187477293
chr10	121001134	121001696	1.57371408
chr10	121002719	121003384	1.755176778
chr10	121004697	121005068	2.487498411
chr10	121006537	121007258	2.452565702
chr10	121007752	121008716	2.149491886
chr10	121010668	121011512	4.44898899
chr10	121032660	121032966	1.472891583
chr10	121034712	121035296	3.499894579
chr10	121035382	121036286	1.037858389
chr10	121059019	121059264	2.001466913
chr10	121098727	121099005	2.36886643
chr10	121099888	121100610	5.575288119
chr10	121167086	121167735	5.921726619
chr10	121174160	121174778	3.568755288
chr10	121213471	121214078	4.045425905
chr10	121216673	121217301	3.185380207
chr10	121272571	121273449	2.782942698
chr10	121273728	121274113	1.536159658
chr10	121274887	121275366	4.57361829
chr10	121358521	121358955	1.148082301
chr10	121363752	121364216	3.937788025
chr10	121731682	121732666	4.161563913
chr10	121851262	121851513	6.715771342
chr10	121865964	121866438	3.807506872
chr10	121868669	121868802	2.022577176
chr10	121868954	121869087	1.756250718
chr10	121871105	121872045	2.306094362
chr10	121888649	121889147	3.083875002
chr10	121919590	121920170	1.554462208
chr10	121921273	121921848	3.795746972
chr10	121924873	121925296	2.357784248
chr10	121927346	121927859	5.636796702
chr10	121927954	121928427	4.688946875
chr10	121929913	121930623	1.687994187
chr10	121937871	121938151	1.929011306
chr10	122001407	122001828	10.36363982
chr10	122002921	122003584	2.311212117
chr10	122024894	122025144	4.31091896
chr10	122301204	122301707	4.421465181
chr10	122314746	122315547	1.394832886
chr10	122317756	122318897	1.512224729
chr10	122324054	122324601	1.301413654
chr10	122348478	122348555	5.346944713
chr10	122407591	122410494	1.57605108
chr10	122412045	122413363	1.786090557
chr10	122414148	122415174	2.124602406
chr10	122415300	122422145	1.876653988
chr10	122473094	122473380	3.525213284
chr10	122504321	122504730	1.661267503
chr10	122509305	122509564	2.249683507
chr10	122545277	122545936	1.78112261
chr10	122563547	122564204	2.046892576
chr10	122601932	122602940	1.707936833
chr10	122641662	122643148	1.213033074
chr10	122707186	122708047	1.116123291
chr10	122834672	122835421	2.949360135
chr10	122849313	122849692	1.854587404
chr10	122850905	122851133	3.599718858
chr10	122864641	122865324	1.854208107
chr10	122913807	122914122	3.493246916
chr10	122914985	122915176	3.570513655
chr10	122915331	122915529	6.647919989
chr10	123207125	123207247	1.093155476
chr10	123306560	123307372	5.205925911
chr10	123307870	123308785	3.009532893
chr10	123321425	123322184	1.225006232
chr10	123324639	123325451	1.096264947
chr10	123325559	123325771	1.186908839
chr10	123326904	123327544	1.205773555
chr10	123329356	123329869	3.297712517
chr10	123353564	123353958	2.483181226
chr10	123354977	123355563	1.78575756
chr10	123357241	123357535	6.341371911
chr10	123359335	123360150	1.008173226
chr10	123363020	123363799	1.428573387
chr10	123514706	123515043	1.873664196
chr10	123897993	123898225	1.607839145
chr10	123903009	123903671	5.983793331
chr10	123905529	123906628	2.507842565
chr10	123909207	123909393	1.29886414
chr10	123994833	123995775	1.206380539
chr10	124039781	124040005	1.920495126
chr10	124143653	124144327	2.208773804
chr10	124148946	124149651	2.545729644
chr10	124223411	124224273	3.611591778
chr10	124224567	124225408	2.408984174
chr10	124229435	124230161	4.842558258
chr10	124235329	124235671	1.058044624
chr10	124244542	124244933	2.534962367
chr10	124245679	124247006	1.210011852
chr10	124262729	124263124	8.093254619
chr10	124267958	124268691	2.66140106
chr10	124379102	124380053	1.29993642
chr10	124415649	124415855	7.913434695
chr10	124513063	124513464	3.837466811
chr10	124523452	124523788	1.992836785
chr10	124602032	124602671	2.609880762
chr10	124621396	124621768	6.216626952
chr10	124637718	124637869	3.959494912
chr10	124638981	124639387	6.604526577
chr10	124643415	124643571	4.105290728
chr10	124645033	124645478	7.10042111
chr10	124660545	124661243	1.643556333
chr10	124661387	124661585	4.009695555
chr10	124662664	124662939	5.302761536
chr10	124765473	124766000	2.079752138
chr10	124875454	124875740	5.322713371
chr10	124892547	124893179	2.450156923
chr10	124894080	124894300	2.007348864
chr10	124895446	124895701	2.621917255
chr10	124896356	124896729	1.671782731
chr10	124924968	124925610	4.803382705
chr10	124925695	124925998	1.888489232
chr10	125012722	125013038	2.02281301
chr10	125098822	125099419	5.022178858
chr10	125102084	125102356	2.967984789
chr10	125126859	125127339	1.461093681
chr10	125145023	125145265	3.255575557
chr10	125147316	125148219	2.296113709
chr10	125150855	125151318	2.937607044
chr10	125203358	125203596	1.562286622
chr10	125204743	125204921	7.552097988
chr10	125260813	125260886	1.866368112
chr10	125261690	125262313	1.732654787
chr10	125372388	125373177	3.052606773
chr10	125381252	125381871	1.761074741
chr10	125382411	125383124	5.341391592
chr10	125443726	125443977	1.005640373
chr10	125523953	125524750	1.360964321
chr10	125576584	125577684	1.076271998
chr10	125752927	125753377	1.937506421
chr10	125786824	125787191	3.86176272
chr10	125991022	125991529	4.629805855
chr10	125992566	125993053	3.324342912
chr10	125997018	125997327	2.142927714
chr10	126028255	126029423	2.398219201
chr10	126087459	126088641	2.151801916
chr10	126192489	126192829	2.730331026
chr10	126196613	126196834	2.63000407
chr10	126213607	126214179	3.450955626
chr10	126260287	126261068	5.955076317
chr10	126287333	126289106	2.778658166
chr10	126295045	126295340	2.169187652
chr10	126323653	126324232	3.476551993
chr10	126329101	126329341	3.161744313
chr10	126330020	126330302	4.17105582
chr10	126330992	126331632	2.804062248
chr10	126377576	126378337	2.264707022
chr10	126420376	126420756	5.528836071
chr10	126425956	126426413	3.972884401
chr10	126426665	126427590	3.343016269
chr10	126428254	126428920	2.238154139
chr10	126527180	126527297	3.154912752
chr10	126533002	126533583	1.933883736
chr10	126541062	126542108	4.207772355
chr10	126607723	126607986	2.810056417
chr10	126623575	126624374	1.207750686
chr10	126624458	126624751	2.410423755
chr10	126625220	126625366	6.806975014
chr10	126714228	126714685	1.054315759
chr10	126769606	126770831	1.407939547
chr10	126771417	126771650	1.865464849
chr10	126878990	126879759	3.836168841
chr10	126926670	126927138	3.603379808
chr10	126931787	126932242	2.506565355
chr10	127491014	127491389	1.387637416
chr10	127520778	127521575	4.965598293
chr10	127567931	127568806	3.244450981
chr10	127576431	127577827	1.217975941
chr10	127583331	127583643	1.227907241
chr10	127583866	127585188	5.46465733
chr10	127585656	127586145	5.657512195
chr10	127587282	127588413	1.1340172
chr10	127591841	127592117	1.910559711
chr10	127592451	127592769	2.414720903
chr10	127593382	127593546	3.124549832
chr10	127604690	127605359	2.777471428
chr10	127667774	127668336	1.837453283
chr10	127672808	127672949	8.888038152
chr10	127707155	127707328	1.36331191
chr10	127708684	127709056	1.311422797
chr10	127728672	127729208	4.734889295
chr10	127743008	127743886	2.242778721
chr10	127789487	127789723	2.307651385
chr10	127790860	127791307	2.486309908
chr10	127797221	127797772	2.384226222
chr10	127798896	127799392	1.60946476
chr10	127807001	127807315	3.038020998
chr10	127815293	127815827	2.438091327
chr10	127901476	127902087	2.364551843
chr10	127903304	127903652	2.989539102
chr10	127906277	127906724	1.325444487
chr10	127907546	127907976	4.205187636
chr10	127924161	127925189	1.102947005
chr10	127931366	127931993	1.924050774
chr10	127933151	127933942	2.707729013
chr10	127934092	127934763	3.0199571
chr10	127934859	127935330	2.223070536
chr10	127935418	127936152	2.091764046
chr10	127936363	127936609	1.170155645
chr10	127944040	127944435	1.358233989
chr10	127945563	127945716	5.242065909
chr10	127949787	127950180	4.584535048
chr10	127950519	127951000	2.681788461
chr10	127955163	127955901	1.229565557
chr10	128017618	128017784	2.652693171
chr10	128094711	128095153	1.32020544
chr10	128095851	128096398	4.453376661
chr10	128240190	128240530	1.273115177
chr10	128259447	128259577	3.389647193
chr10	128261879	128262473	2.8863165
chr10	128264582	128265151	3.212148093
chr10	128275622	128276342	5.507161663
chr10	128280870	128281048	6.093840981
chr10	128287379	128288528	2.975889787
chr10	128291197	128291647	2.374039186
chr10	128387959	128388450	4.577557546
chr10	128389668	128390111	1.491066723
chr10	128400614	128401407	2.508757838
chr10	128401537	128402028	1.909737747
chr10	128450778	128450892	2.140882646
chr10	128568630	128568748	1.365869675
chr10	128599600	128600613	2.244597868
chr10	128628847	128629004	1.937461882
chr10	128632568	128632932	1.052334553
chr10	128637973	128638859	5.925306559
chr10	128642387	128642996	1.094017229
chr10	128643111	128643351	1.862002365
chr10	129676772	129677104	1.35299303
chr10	130080025	130080344	4.784419081
chr10	130100538	130100867	3.487300191
chr10	130390669	130391214	2.917865285
chr10	130397111	130397329	2.955199545
chr10	130397928	130398249	2.273757216
chr10	130428646	130429960	1.114007554
chr10	130430951	130431644	1.024668002
chr10	130626853	130627659	2.090833406
chr10	130720421	130721286	1.495132143
chr10	130721918	130722504	1.267655636
chr10	130737666	130738448	5.781335405
chr10	130927652	130927965	4.238028764
chr10	131095031	131095509	1.014964036
chr10	131097995	131099280	1.89687111
chr10	131242640	131243008	2.451165494
chr10	131301216	131301371	2.31286505
chr10	131302365	131302603	3.86244499
chr10	131307792	131308265	3.34207921
chr10	131394549	131394882	5.325292751
chr10	131417842	131419112	2.991006275
chr10	131444115	131444580	5.617475686
chr10	131445595	131445957	2.153141633
chr10	131447094	131447416	1.476504179
chr10	131449121	131449683	1.369183081
chr10	131449954	131450224	1.988366399
chr10	131451868	131452271	1.02970723
chr10	131457551	131458103	1.762900298
chr10	131470700	131471070	2.983306135
chr10	131471454	131472541	1.025050523
chr10	131474122	131475253	2.958552407
chr10	131475792	131476048	3.550603802
chr10	131476163	131476277	3.940878193
chr10	131476441	131476895	3.287409624
chr10	131477235	131477767	3.059711052
chr10	131478917	131479404	3.122558722
chr10	131497247	131497538	1.045896325
chr10	131524069	131524615	1.817683818
chr10	131526258	131526786	1.051990232
chr10	131527972	131528511	2.881247346
chr10	131529105	131529585	1.192197125
chr10	131553280	131553703	7.991943922
chr10	131554375	131555143	5.292158799
chr10	131577016	131577591	2.050615147
chr10	131635241	131635567	2.910343436
chr10	131638699	131639249	2.755959516
chr10	131689938	131690722	2.809569999
chr10	131694413	131694776	3.484121755
chr10	131791889	131792528	2.364392171
chr10	131792695	131793013	7.404107967
chr10	131796118	131796637	1.634415682
chr10	131803493	131804273	1.236161334
chr10	131894333	131894921	1.321679551
chr10	131911465	131911873	2.24464259
chr10	131914623	131915835	2.174117523
chr10	131917992	131918225	2.256434746
chr10	131969211	131969900	1.621275994
chr10	131971141	131971556	1.303664574
chr10	131992471	131993021	6.339532725
chr10	132008736	132009167	3.422191113
