chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr4	166181321	166185363	-1.4802187507145301	0.0191413855390329	MSTRG.31442	Zm00001d051670	GRMZM2G377161	RPM1-interacting protein 4 (RIN4) family protein	[source:homolog]
chr4	24896760	24900525	1.3178383995719098	0.019180082988726	MSTRG.28371	Zm00001d049294	GRMZM2G033356	Putative HLH DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr9	23164124	23165473	-4.9312863784831205	0.0191980977471286	MSTRG.57246	Zm00001d045464	GRMZM2G171376	Putative selenium binding protein  	 [source: RefGen_v3] 
chr5	142988720	142991776	2.4478991318218797	0.019330306926294998	MSTRG.38386	Zm00001d016073	GRMZM2G018578	Nuclear poly(A) polymerase 1	[source:homolog]
chr8	129481163	129846689	3.17300920825371	0.0193572030496877	MSTRG.54494	Zm00001d010840	GRMZM2G059693	triacylglycerol lipase-like 1	[source:homolog]
chr5	6552474	6575932	-1.5345001086414298	0.0193706401375417	MSTRG.36440	Zm00001d013206	GRMZM2G034877	mitogen-activated protein kinase kinase kinase 5	[source:homolog]
chr10	86553716	86557015	-1.57115662100887	0.0195576941316495	MSTRG.11039	Zm00001d024757	GRMZM2G455749		
chr1	101466242	101468584	1.18899856494592	0.0197525730783391	MSTRG.3247	Zm00001d030040	GRMZM2G169931	nonsense-mediated mRNA decay NMD3 family protein	[source:homolog]
chr1	243404288	243419915	-2.5530384171981697	0.0197623819873622	MSTRG.6757	Zm00001d032926	GRMZM2G127421	 chph2;chlorophyllase2: encodes a chlorophyllase	 [source: characterized gene (MaizeGDB_09082017)]
chr5	210202879	210207440	2.54081292363106	0.0197766337847257	MSTRG.40523	Zm00001d017926	GRMZM2G075260	NHL domain-containing protein	[source:homolog]
chr2	41420700	41432968	1.9960834089335302	0.0198308536227902	MSTRG.15159	Zm00001d003356	GRMZM2G119975	ATFP4  	 [source: RefGen_v3] 
chr1	268336214	268596565	1.5380756186493603	0.0198308536227902	MSTRG.7547	Zm00001d033612	GRMZM2G480954	 ole4;oleosin4: genomic clone; SSR umc1184	 [source: characterized gene (MaizeGDB_09082017)]
chr2	53856098	53860074	1.23776650716492	0.0198308536227902	MSTRG.15533	Zm00001d003678	GRMZM2G147667	Ubiquitin carboxyl-terminal hydrolase  	 [source: RefGen_v3] 
chr4	233596519	233600790	-1.29043172577672	0.0199437479919041	MSTRG.33671	Zm00001d053544	GRMZM2G020196	U-box domain-containing protein 17	[source:homolog]
chr3	206544438	206549332	1.0733595109371301	0.0199565737936761	MSTRG.26243	Zm00001d043666	GRMZM2G474537	Protein PLASTID MOVEMENT IMPAIRED 1-RELATED 1	[source:homolog]
chr1	5431259	5434466	2.8210917179584403	0.0199721114724841	MSTRG.457	Zm00001d027441	GRMZM2G119494	 cdo1081a;\C2 : probed with an oat leaf cDNA.	 [source: characterized gene (MaizeGDB_09082017)]
chr3	157879472	157881274	1.14934621692995	0.0199721114724841	MSTRG.24546	Zm00001d042260	GRMZM2G126285	Chloroplastic quinone-oxidoreductase  	 [source: RefGen_v3] 
chr4	6038342	6041196	-1.4515289252704497	0.0199721114724841	MSTRG.27817	Zm00001d048829	GRMZM5G811176	Remorin family protein	[source:homolog]
chr5	205056209	205061640	-1.52798681463002	0.0200059908340668	MSTRG.40267	Zm00001d017714	GRMZM2G375113	Protein NRT1/ PTR FAMILY 8.3	[source:homolog]
chr8	160627041	160632198	1.2831837866692801	0.0202932550017083	MSTRG.55623	Zm00001d011745	GRMZM2G313737	B3 domain-containing protein	[source:homolog]
chr10	111149589	111152196	3.7293136855046702	0.0203330935486407	MSTRG.11672	Zm00001d025251	GRMZM2G153456	OSJNBa0055C08.12 protein	[source:homolog]
chr5	197521765	197523503	3.91991169980771	0.0208065653530115	MSTRG.40020	Zm00001d017493	GRMZM2G026956	Expansin-B4	[source:homolog]
chr7	148806357	148808293	4.75119497390972	0.0208516975172012	MSTRG.49796	Zm00001d021321	GRMZM2G052288	Diaminopimelate decarboxylase 2 chloroplastic	[source:homolog]
chr7	150972911	151215950	2.3683676208183	0.020880057494779	MSTRG.49920	Zm00001d021403	GRMZM2G042666	 idd7;indeterminate1 domain7:	 [source: characterized gene (MaizeGDB_09082017)]
chr4	7985199	7985836	5.15383142027409	0.0209118077448892	MSTRG.27870	Zm00001d048920	GRMZM2G132162		
chr7	180078570	180085192	-1.02175126207369	0.0209632029224553	MSTRG.53414	Zm00001d022564	GRMZM2G414141	BRCT domain-containing protein 	[source:homolog]
chr4	5912544	5913628	-1.9566033609384	0.020965806924416002	MSTRG.27803	Zm00001d048814	GRMZM2G044104	Dirigent protein 11	[source:homolog]
chr4	104782609	104788194	-1.25754328279627	0.0210103111843372	MSTRG.30125	Zm00001d050615	GRMZM2G075780	Zinc-finger domain of monoamine-oxidase A repressor R1 protein	[source:homolog]
chr3	9147898	9161936	1.39414279480297	0.021014604107345004	MSTRG.21422	Zm00001d039617	GRMZM5G887077	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain	[source:homolog]
chr9	104093461	104618559	2.0674057148762803	0.0211627451511962	MSTRG.59268	Zm00001d046749	GRMZM2G108149	Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein	[source:homolog]
chr3	224212852	224216945	1.09131032370991	0.0211627451511962	MSTRG.27016	Zm00001d044285	GRMZM2G116584	 cbl10;calcineurin B-like10:	 [source: characterized gene (MaizeGDB_09082017)]
chr7	175019667	175024752	2.9486241128736204	0.0211875432510254	MSTRG.53130	Zm00001d022315	GRMZM2G120954	Stomatal closure-related actin-binding protein 1	[source:homolog]
chr9	140691186	140838156	-1.1067350028268799	0.0211875432510254	MSTRG.60491	Zm00001d047750	GRMZM2G118959	Probable beta-14-xylosyltransferase IRX9	[source:homolog]
chr2	212876418	212878508	-1.79666672916911	0.0211875432510254	MSTRG.19488	Zm00001d006627	GRMZM2G060271	L-type lectin-domain containing receptor kinase IX.1	[source:homolog]
chr3	105179794	105183171	-1.2272442714997	0.0212538653977559	MSTRG.23347	Zm00001d041201	GRMZM2G062613	HIPL1 protein	[source:homolog]
chr1	283054694	283059073	2.41861986987271	0.0212558404163882	MSTRG.8078	Zm00001d034066	GRMZM2G031138	UDP-glycosyltransferase 83A1	[source:homolog]
chr1	79576856	79830933	2.3202963234506	0.0212993946508699	MSTRG.2727	Zm00001d029618	GRMZM2G038991		
chr3	202361988	202365959	2.2906682525349398	0.0212993946508699	MSTRG.26113	Zm00001d043512	GRMZM2G177883	Protein kinase family protein with leucine-rich repeat domain	[source:homolog]
chr3	23643540	23651471	1.79065735593387	0.0213004395121885	MSTRG.21878	Zm00001d040032	GRMZM2G428905		
chr10	122855595	122861043	1.5079952903696299	0.0213063865310422	MSTRG.12039	Zm00001d025580	GRMZM5G870959	 serk1;somatic embryogenesis receptor-like kinase1: single copy cDNA with 79% sequence identity with serk2	 and significant sequence homology to carrot and Arabidopsis SERK genes;
chr4	17363434	17365815	2.8193933450282	0.0213077879531445	MSTRG.28139	Zm00001d049137	GRMZM2G359589		
chr2	23702881	23895809	1.06666014379311	0.0213077879531445	MSTRG.14561	Zm00001d002825	GRMZM2G062471	Cysteine-rich repeat secretory protein 15	[source:homolog]
chr5	33669212	33673528	1.11378971614129	0.0213565913619475	MSTRG.35229	Zm00001d014135	GRMZM2G082906		
chr5	221328025	221329287	-1.091449137423	0.0213618343546885	MSTRG.41954	Zm00001d018464	GRMZM2G079782		
chr8	135489409	135497743	1.81782623510315	0.0215042123038733	MSTRG.54721	Zm00001d010972	GRMZM2G351921	Disease resistance protein RPM1	[source:homolog]
chr1	210548706	210635155	1.02241247900234	0.0215298068409939	MSTRG.5724	Zm00001d032046	GRMZM2G348452	 ckx10;cytokinin oxidase10:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	130364899	130370701	-2.037466790333	0.0216403946765756	MSTRG.60100	Zm00001d047447	GRMZM2G157760	Phosphoinositide phospholipase C 2	[source:homolog]
chr7	159561138	159563484	-1.05536549621323	0.0216410540614288	MSTRG.50233	Zm00001d021667	GRMZM2G174855	Probable xyloglucan endotransglucosylase/hydrolase protein 8	[source:homolog]
chr4	171675697	171683381	-1.1589832572467098	0.0216785166899578	MSTRG.31633	Zm00001d051836	GRMZM2G045294	Phospholipase A2-beta	[source:homolog]
chr3	137063189	137064493	5.51288112000003	0.021831617097425	MSTRG.23942	Zm00001d041774	GRMZM2G082943	 zar9;Zea mays ARGOS9:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	82095227	82105383	5.505152781409429	0.0219599614909614	MSTRG.52707	Zm00001d009801	GRMZM2G103164	Protein NSP-INTERACTING KINASE 3	[source:homolog]
chr9	38653838	38655363	1.1728378628222098	0.0221781280206178	MSTRG.57980	Zm00001d045778	GRMZM2G034318		
chr10	80133860	80141706	1.00508943296651	0.0223090310994664	MSTRG.10862	Zm00001d024605	GRMZM2G372475	Lipid binding protein  	 [source: RefGen_v3] 
chr3	33433185	33434576	1.7278882174406898	0.0223397801005357	MSTRG.22122	Zm00001d040244	GRMZM2G178875	pathogenesis-related family protein	[source:homolog]
chr2	51064767	51070607	1.81888233184533	0.0223918904497067	MSTRG.15470	Zm00001d003631	GRMZM2G305311	OSJNBa0006B20.2 protein;  protein	[source:homolog]
chr10	58012578	58036951	1.0077099643345302	0.0223918904497067	MSTRG.10370	Zm00001d024222	GRMZM2G126471	Uncharacterised conserved protein (UCP012943)	[source:homolog]
chr9	122891336	122921210	3.10992576755943	0.0224409235057405	MSTRG.59846	Zm00001d047224	GRMZM5G830250	Probable acetyl-CoA acetyltransferase cytosolic 2	[source:homolog]
chr1	30770764	30799909	-1.87170191140709	0.022527991695714997	MSTRG.1175	Zm00001d028325	GRMZM2G065635	 brs1;brassinosteroid synthesis1:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	29191521	29194612	3.0857518635416206	0.0226136109162864	MSTRG.21985	Zm00001d040147	GRMZM2G416677		
chr4	151089063	151090957	1.1216873915169798	0.0227392584767448	MSTRG.30939	Zm00001d051264	GRMZM2G072589	Xyloglucan 6-xylosyltransferase 2	[source:homolog]
chr5	185769050	185842463	1.08220815701356	0.0227392584767448	MSTRG.39539	Zm00001d017111	AC205703.4_FG006	Very-long-chain 3-oxoacyl-CoA reductase 1	[source:homolog]
chr3	40525886	40528005	-3.98489351783773	0.0227392584767448	MSTRG.22284	Zm00001d040370	GRMZM2G554475	Sterile alpha motif (SAM) domain-containing protein	[source:homolog]
chr1	269765881	269773110	-1.56522492591744	0.0227729828683962	MSTRG.7643	Zm00001d033654	GRMZM2G346263	 o10;opaque endosperm10: like o1	 [source: characterized gene (MaizeGDB_09082017)]
chr2	51951526	51956875	1.00689937987683	0.0228588515473998	MSTRG.15495	Zm00001d003649	GRMZM2G057006	OSJNBa0088K19.7 protein	[source:homolog]
chr10	135758459	136312619	-1.33207786250603	0.0228993636556182	MSTRG.12459	Zm00001d026015	GRMZM2G149178	Histone H4  	 [source: RefGen_v3] 
chr8	176786650	176789645	3.93317015575899	0.0231187537638185	MSTRG.57604	Zm00001d012569	GRMZM2G090971		
chr2	14990724	14993381	-1.2792660225600099	0.0231641939590083	MSTRG.13983	Zm00001d002539	GRMZM2G017197	Pentatricopeptide repeat-containing protein 	[source:homolog]
chr8	73696023	73932511	2.76651883294627	0.0232289524225416	MSTRG.52440	Zm00001d009631	AC234185.1_FG004	CTP synthase family protein	[source:homolog]
chr7	141819946	141821175	-1.90060408852976	0.0232289524225416	MSTRG.49582	Zm00001d021059	GRMZM5G883417	 sacd8;stearoyl-acyl-carrier-protein desaturase8:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	295324807	295621428	2.0901181258475603	0.023250494885101003	MSTRG.8590	Zm00001d034523	GRMZM2G349062	Pheophorbide a oxygenase  	 [source: RefGen_v3] 
chr2	46242467	46247720	-1.20224808303546	0.0234729259550787	MSTRG.15327	Zm00001d003509	GRMZM2G015610	Probable protein phosphatase 2C 12	[source:homolog]
chr5	218096553	218097987	1.36864415998415	0.0235450646681522	MSTRG.41769	Zm00001d018298	GRMZM2G098167	17.4 kDa class III heat shock protein	[source:homolog]
chr4	236105402	236116159	3.29920062284336	0.0235566667209964	MSTRG.33769	Zm00001d053603	GRMZM2G343139	ABC transporter A family member 7	[source:homolog]
chr5	183887197	183891247	-1.24552846443135	0.0235572719375746	MSTRG.39457	Zm00001d017049	GRMZM2G168176	Ribosomal RNA processing Brix domain protein	[source:homolog]
chr4	13883709	13988667	-1.31827672911984	0.0235572719375746	MSTRG.28063	Zm00001d049048	GRMZM2G124644	Heat shock protein binding protein  	 [source: RefGen_v3] 
chr1	37343077	37345206	-1.5163124694060701	0.0237113334959556	MSTRG.1418	Zm00001d028505	GRMZM2G105362	Phospholipase A2-alpha	[source:homolog]
chr8	8814262	8820093	2.3069462008701502	0.0237542279090233	MSTRG.50922	Zm00001d008446	GRMZM2G021614	Protein MOTHER of FT and TFL1	[source:homolog]
chr8	92286020	92435120	1.90379062937383	0.0238988786944915	MSTRG.53512	Zm00001d009960	GRMZM2G060210	HXXXD-type acyl-transferase family protein	[source:homolog]
chr2	17744486	17748716	-1.11745428302972	0.023966861415393	MSTRG.14062	Zm00001d002641	GRMZM2G125656	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr2	236212160	236219939	-1.43933640789589	0.023966861415393	MSTRG.20570	Zm00001d007609	GRMZM2G041549	RING-H2 finger protein ATL54	[source:homolog]
chr7	153102566	153503613	-1.93830050641276	0.0239855115370644	MSTRG.50002	Zm00001d021477	AC196961.2_FG003	Histone H4  	 [source: RefGen_v3] 
chr6	158517908	158774297	1.28344143442694	0.024197835500177997	MSTRG.45598	Zm00001d038489	GRMZM2G701206	proline-rich family protein	[source:homolog]
chr2	35038971	35040155	-3.1494246383739197	0.0245621632437907	MSTRG.14985	Zm00001d003188	GRMZM2G052175	Endochitinase EP3	[source:homolog]
chr5	151835810	152100321	-1.2069379895956203	0.0247112795024227	MSTRG.38565	Zm00001d016237	GRMZM2G041980	 nip1a;NOD26-like membrane intrinsic protein1: leaf cDNA csu177 similar to rice nodulin	 [source: characterized gene (MaizeGDB_09082017)]
chr1	121211811	121213196	5.340004855975621	0.0247205792374031	MSTRG.3616	Zm00001d030305	GRMZM2G003909	Proline-rich protein 2	[source:homolog]
chr6	120259140	120263422	1.81678759971535	0.0247351431876249	MSTRG.44035	Zm00001d037307	GRMZM2G020943	NHL domain-containing protein	[source:homolog]
chr1	156875538	156880239	-1.11601856695015	0.0247351431876249	MSTRG.4101	Zm00001d030737	GRMZM2G403620	Protein rough sheath 2  	 [source: RefGen_v3] 
chr8	148509546	148699816	1.6812990967630401	0.0247739346109123	MSTRG.55130	Zm00001d011365	GRMZM2G034197	alpha/beta-Hydrolases superfamily protein	[source:homolog]
chr2	891604	896826	1.09969675965555	0.0247994874706382	MSTRG.13594	Zm00001d001786	GRMZM2G119759	Probable LRR receptor-like serine/threonine-protein kinase 	[source:homolog]
chr1	58807300	59267465	-1.5492811314290602	0.0248387807913268	MSTRG.2105	Zm00001d029125	GRMZM2G075290	Desiccation-related protein PCC13-62	[source:homolog]
chr2	81499091	81501487	-1.9388680239026101	0.0248468702688451	MSTRG.16087	Zm00001d004088	GRMZM2G078116		
chr5	163421231	163695654	6.50194632648062	0.0249563069433049	MSTRG.38816	Zm00001d016471	GRMZM2G028677	Trans-cinnamate 4-monooxygenase	[source:homolog]
chr10	140249480	140256535	-2.3697874177137597	0.0250701922255741	MSTRG.12650	Zm00001d026166	GRMZM2G402027	C2H2-type zinc finger family protein	[source:homolog]
chr2	230226142	230227194	6.55959364245975	0.02522714072902	MSTRG.20315	Zm00001d007379	GRMZM2G056329	CASP-like protein 1U2	[source:homolog]
chr3	213161383	213171622	1.2535695206805202	0.0252319521460827	MSTRG.26528	Zm00001d043890	GRMZM2G078926	Protein MALE DISCOVERER 2	[source:homolog]
chr10	89733137	89739279	1.06788468885246	0.025233513776726002	MSTRG.11098	Zm00001d024825	GRMZM2G040078	BRCT domain-containing DNA repair protein	[source:homolog]
chr8	156038233	156044135	4.042575314572431	0.0252801335908319	MSTRG.55431	Zm00001d011615	GRMZM2G030284	65-kDa microtubule-associated protein 3	[source:homolog]
chr9	22893945	23388014	-1.8351986061456298	0.0252999945926086	MSTRG.57236	Zm00001d045460	GRMZM2G404603		
chr1	270856580	270859741	-1.40238975817961	0.025557579508968996	MSTRG.7585	Zm00001d033675	GRMZM2G093849		
chr10	112504950	112507200	-2.97789915232835	0.025580877232518996	MSTRG.11714	Zm00001d025281	GRMZM2G425798	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr9	47203322	47242918	2.26133149727342	0.0255925178941185	MSTRG.58175	Zm00001d045919	GRMZM2G314094	Pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha 2	[source:homolog]
chr7	154608390	154986694	1.24275763333895	0.0256857982829164	MSTRG.50051	Zm00001d021515	GRMZM2G032253	Photosynthetic NDH subunit of subcomplex B 3 chloroplastic	[source:homolog]
chr9	154253930	154426112	6.473323784795199	0.0259637529368843	MSTRG.61753	Zm00001d048311	GRMZM2G087901	 sut7;sucrose transporter7: single copy cDNA; transcripts observed in mature leaf blades of young plants	 and at reproductive stage in various tissues including leaf sheaths
chr2	49591404	49667652	1.6869757119499902	0.0260308951006151	MSTRG.15423	Zm00001d003603	GRMZM2G112039	Protein NRT1/ PTR FAMILY 4.4	[source:homolog]
chr1	210035268	210090476	1.2209251716973402	0.0261477486907001	MSTRG.5712	Zm00001d032035	GRMZM2G089528	cytochrome P450 family 706 subfamily A polypeptide 5	[source:homolog]
chr6	148929804	148934124	-1.33164976527796	0.0263021037109074	MSTRG.45091	Zm00001d038131	GRMZM5G817395	P-loop containing nucleoside triphosphate hydrolases superfamily protein	[source:homolog]
chr1	100423015	100790860	-1.3678769429600801	0.0263021037109074	MSTRG.3262	Zm00001d030028	GRMZM2G001930	 myc7;myc transcription factor7: transcription factor induced by iron starvation; restores yeast fet3 fet4	 [source: characterized gene (MaizeGDB_09082017)]
chr2	27887473	28097671	-3.3440704942171697	0.0263021537486006	MSTRG.14763	Zm00001d002958	GRMZM2G114153	FIP1  	 [source: RefGen_v3] 
chr7	32630678	32638905	-1.1572642957636001	0.026554599331852002	MSTRG.47310	Zm00001d019409	GRMZM2G019626	OSJNBb0004G23.8 protein; OSJNBb0085F13.3 protein	[source:homolog]
chr2	10838361	10839551	1.5887145970905603	0.0266508520197776	MSTRG.14293	Zm00001d002360	GRMZM2G371375	Embryonic protein DC-8  	 [source: RefGen_v3] 
chr6	88958360	89098457	-1.24735035106539	0.0268315967948589	MSTRG.43141	Zm00001d036449	GRMZM2G154845	Putative MATE efflux family protein  	 [source: RefGen_v3] 
chr7	121382284	121384856	2.55692604717507	0.0268810992851615	MSTRG.48952	Zm00001d020536	GRMZM2G142918	Eukaryotic aspartyl protease family protein	[source:homolog]
chr6	164911115	164915840	4.91792544717034	0.027173337753846002	MSTRG.45778	Zm00001d038811	GRMZM2G474656	Putative homeodomain-like transcription factor superfamily protein  	 [source: RefGen_v3] 
chr4	37421922	37427789	1.91279025309739	0.0272633615998512	MSTRG.28755	Zm00001d049608	GRMZM2G118205	Polycomb group protein FIE1  	 [source: RefGen_v3] 
chr7	7297689	7299263	-2.5430435914206697	0.0272633615998512	MSTRG.46633	Zm00001d018848	GRMZM2G406014	Probable carboxylesterase 15	[source:homolog]
chr4	32826640	32833575	1.12797876410025	0.0275675854383245	MSTRG.28675	Zm00001d049510	GRMZM2G122277	Putative cellulose synthase-like family protein  	 [source: RefGen_v3] 
chr3	185628580	185630553	1.67697494344454	0.02758010280655	MSTRG.25429	Zm00001d042978	GRMZM2G475743	Pentatricopeptide repeat-containing protein  chloroplastic	[source:homolog]
chr10	116471653	116473494	1.21225375324618	0.0276355994910596	MSTRG.11834	Zm00001d025379	GRMZM2G059042	Photoperiod responsive protein  	 [source: RefGen_v3] 
chr2	29006280	29269462	1.1440537117116598	0.0276634019075801	MSTRG.14678	Zm00001d003005	GRMZM2G178709	Os04g0521200 protein	[source:homolog]
chr1	256169812	256171143	1.20540476380607	0.0277689261013116	MSTRG.7185	Zm00001d033256	GRMZM2G414047	Patatin-like protein 6	[source:homolog]
chr4	152263288	152453247	-1.03409241765135	0.0277939878759782	MSTRG.30981	Zm00001d051302	GRMZM2G432060	SAUR11-auxin-responsive SAUR family member  	 [source: RefGen_v3] 
chr4	227482417	227485483	1.19044432804823	0.0281225229798621	MSTRG.33481	Zm00001d053358	GRMZM2G003663	F-box/kelch-repeat protein 	[source:homolog]
chr2	51340087	51353092	-1.07871771001617	0.0281225229798621	MSTRG.15479	Zm00001d003640	GRMZM2G135935	Glutathione S-transferase TCHQD	[source:homolog]
chr3	202330093	202341369	-1.35322233179194	0.0283658911274773	MSTRG.26107	Zm00001d043510	GRMZM2G177929	IQ-domain 25	[source:homolog]
chr2	1675459	1681671	4.14840807838655	0.0283763926384705	MSTRG.13653	Zm00001d001838	GRMZM2G149940	B3 domain-containing transcription factor LEC2	[source:homolog]
chr2	15001466	15005577	3.2616955416596403	0.0283833324473367	MSTRG.13985	Zm00001d002541	GRMZM2G314412	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr3	233328410	233331483	1.56384885897391	0.028395828377902	MSTRG.27399	Zm00001d044608	GRMZM2G093175	 asn2;asparagine synthetase2:	 [source: characterized gene (MaizeGDB_09082017)]
chr4	232954531	232994390	-1.2453437302826498	0.0284437668820421	MSTRG.33646	Zm00001d053522	AC185300.4_FG002	Whole genome shotgun sequence of line PN40024 scaffold_142.assembly12x (Fragment)	[source:homolog]
chr5	78982599	78987765	-2.1094055366357	0.0284505016228929	MSTRG.37137	Zm00001d015201	GRMZM2G042278	Protein NLP6	[source:homolog]
chr2	182185292	182270403	2.1075470611601	0.0284920321358956	MSTRG.18235	Zm00001d005654	GRMZM2G373554		
chr3	897435	901853	1.0769880983014002	0.0286865796152862	MSTRG.20997	Zm00001d039272	GRMZM2G148723	WPP domain-interacting tail-anchored protein 1	[source:homolog]
chr4	174313084	174318940	-1.38932425790404	0.0286999392830303	MSTRG.31721	Zm00001d051906	GRMZM2G471805	Tumor protein%3B Tumor-related protein  	 [source: RefGen_v3] 
chr1	195958572	195965905	1.04289413051183	0.0289100305948717	MSTRG.5158	Zm00001d031602	GRMZM2G142383	Uridine kinase-like protein 2 chloroplastic	[source:homolog]
chr7	168319347	168320506	-3.82071395227237	0.0289745595642474	MSTRG.50664	Zm00001d022032	GRMZM2G119705	 rip2;ribosome-inactivating protein2: genomic sequence produces RIP protein in E. coli; cDNA	 SSR umc1782
chr4	198407129	198409355	3.07125150600932	0.0291621745007711	MSTRG.32652	Zm00001d052713	GRMZM2G332660	Putative calcium-dependent protein kinase family protein  	 [source: RefGen_v3] 
chr8	25741980	25933136	-1.69446648606554	0.0295340027857375	MSTRG.51528	Zm00001d008934	GRMZM2G007236		
chr2	49227070	49227546	-2.23811439388349	0.0295340027857375	MSTRG.15415	Zm00001d003593	GRMZM2G082149	Expressed protein;  protein	[source:homolog]
chr3	101680043	101683106	4.89767639653425	0.0295635319989778	Zm00001d041167	Zm00001d041167	GRMZM2G435385	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related	[source:homolog]
chr10	2367346	2373084	1.05328127541837	0.0295864627634632	MSTRG.9211	Zm00001d023301	GRMZM2G036918	Probable galacturonosyltransferase 7	[source:homolog]
chr2	48886178	48887584	4.659322549279049	0.0295897790129378	MSTRG.15398	Zm00001d003581	GRMZM2G105469	cytochrome P450 family 87 subfamily A polypeptide 6	[source:homolog]
chr4	210622227	210626878	2.7452077502427796	0.0298027964235134	MSTRG.33013	Zm00001d053049	GRMZM2G046024	ATPase%2C coupled to transmembrane movement of substance%3B ATPase%2C coupled to transmembrane movement of substances  	 [source: RefGen_v3] 
chr9	63972490	63978291	-1.03234137973168	0.0299193826022079	MSTRG.58450	Zm00001d046112	GRMZM2G047867	Spermidine synthase  	 [source: RefGen_v3] 
chr1	30559261	30563583	-1.24842774271255	0.0300823565753758	MSTRG.1169	Zm00001d028319	GRMZM2G043470	Probable receptor-like serine/threonine-protein kinase 	[source:homolog]
chr3	11471804	11645661	3.92666860844091	0.0303265873576569	MSTRG.21293	Zm00001d039669	GRMZM2G054509	Cytosolic sulfotransferase 17	[source:homolog]
chr7	149167235	149179711	-1.11327064501573	0.0303265873576569	MSTRG.49855	Zm00001d021336	GRMZM2G160922	Serine/threonine-protein kinase STY17	[source:homolog]
chr6	111806506	111808586	5.848479110917981	0.0304830718583605	MSTRG.43836	Zm00001d037089	GRMZM2G175250	Putative cytochrome P450 superfamily protein  	 [source: RefGen_v3] 
chr6	109439528	109568601	1.42641975666163	0.030491033845426004	MSTRG.43732	Zm00001d037025	GRMZM2G148460	GDSL esterase/lipase 	[source:homolog]
chr5	91970805	91972655	-2.8473597528236603	0.0305165214352964	MSTRG.37495	Zm00001d015468	GRMZM2G148772	Zinc finger protein CONSTANS-LIKE 5	[source:homolog]
chr10	119982912	120042051	1.81325261379833	0.0305856338090432	MSTRG.11957	Zm00001d025477	GRMZM2G424348	Ethylene-responsive transcription factor ERF021	[source:homolog]
chr5	32299586	32306371	1.2595963555793999	0.0307077586425121	MSTRG.35152	Zm00001d014097	GRMZM2G075051	Ras-related protein RABC2a	[source:homolog]
chr8	174174647	174177720	3.8709743035497404	0.0307159084046892	MSTRG.57423	Zm00001d012419	GRMZM2G009794	WUSCHEL-related homeobox 2	[source:homolog]
chr2	213100742	213104795	-1.41192601963395	0.0308226971304024	MSTRG.19502	Zm00001d006638	GRMZM2G042660	Amine oxidase  	 [source: RefGen_v3] 
chr1	282851610	282854415	1.6947410491908201	0.0311430408193719	MSTRG.8063	Zm00001d034062	GRMZM2G123714	PLASMODESMATA CALLOSE-BINDING PROTEIN 2	[source:homolog]
chr2	47683309	47684466	-1.5587411312886	0.0312406430610563	MSTRG.15367	Zm00001d003549	GRMZM2G021831	Trihelix transcription factor ASIL2	[source:homolog]
chr1	49278338	49280540	2.1714914797055	0.0312830770343836	MSTRG.1668	Zm00001d028873	GRMZM2G084389	Outer envelope pore protein 16-2 chloroplastic	[source:homolog]
chr1	62462212	62466731	-1.01442408110941	0.0312830770343836	MSTRG.2230	Zm00001d029209	GRMZM2G116010	Phosphatidylinositol 4-phosphate 5-kinase 6	[source:homolog]
chr2	174657408	174828270	2.72179763822865	0.0313190474070046	MSTRG.18050	Zm00001d005454	GRMZM2G173809		
chr6	65997169	66265850	-3.64551637932608	0.0313666267129491	MSTRG.42552	Zm00001d036014	GRMZM2G142345	E3 ubiquitin-protein ligase XBAT33	[source:homolog]
chr2	20369110	20402664	-1.0399139462909999	0.0313674783378323	MSTRG.14205	Zm00001d002718	GRMZM5G825321	Scarecrow-like protein 6	[source:homolog]
chr2	118140480	118143180	1.39272148848241	0.0317469481442046	MSTRG.16823	Zm00001d004560	GRMZM2G165613	Long chain base biosynthesis protein 1	[source:homolog]
chr5	24174969	24176411	1.15371126356592	0.0317469481442046	MSTRG.35375	Zm00001d013896	GRMZM2G018695	DUF641 family protein	[source:homolog]
chr7	15820617	15823917	-1.20357693440846	0.0317469481442046	MSTRG.46925	Zm00001d019089	GRMZM2G156684	HIPL1 protein	[source:homolog]
chr4	231193829	231400005	2.13890249483455	0.0320036675275949	MSTRG.33560	Zm00001d053432	GRMZM2G038365	Cytochrome b6-f complex iron-sulfur subunit  	 [source: RefGen_v3] 
chr1	246056038	246218900	1.6336041474604601	0.0322708138767494	MSTRG.6863	Zm00001d032994	GRMZM2G115772	Probable mannan synthase 7	[source:homolog]
