chr_name	start	end	value
chr10	87313043	87314267	-1.13352
chr10	87619985	87620519	-1.4267
chr10	88674357	88674740	-1.46675
chr10	88716676	88717076	-1.64363
chr10	89233102	89233358	-1.73378
chr10	89413326	89413705	-1.01253
chr10	90529004	90529174	-1.22738
chr10	92623257	92623444	-1.35663
chr10	93404970	93405113	-1.04057
chr10	93870247	93870784	-1.48458
chr10	98409314	98409809	-1.05365
chr10	99262144	99262982	-1.09695
chr10	99688931	99689153	-1.23028
chr10	99817404	99817955	-2.52507
chr10	100772523	100772798	-1.09325
chr10	105055630	105056485	-1.97675
chr10	106109521	106109777	-1.02287
chr10	106187912	106188813	-1.09193
chr10	108510143	108510567	-1.17469
chr10	108580203	108580468	-1.05262
chr10	109583985	109584482	-1.02457
chr10	109927638	109928487	-1.23469
chr10	113024528	113024862	-1.54313
chr10	115248154	115248567	-1.73871
chr10	115291406	115291657	-1.13759
chr10	115499345	115499588	-1.12223
chr10	117395545	117395953	-2.57828
chr10	117941428	117942093	-2.54112
chr10	118786342	118786825	-1.21113
chr10	119234436	119235269	-1.40943
chr10	119491481	119491647	-1.41822
chr10	119882866	119884059	-1.005
chr10	120154198	120154549	-1.2152
chr10	120219803	120220327	-1.92026
chr10	120220439	120220683	-0.998581
chr10	120426069	120426864	-1.13845
chr10	120759213	120759365	-1.4339
chr10	120939111	120939846	-1.15727
chr10	121566818	121567133	-1.00033
chr10	122325852	122326448	-1.09665
chr10	122395266	122396070	-1.26104
chr10	122475686	122476462	-2.18827
chr10	122476985	122477583	-2.36808
chr10	122516179	122516579	-1.18422
chr10	122743292	122744141	-1.27736
chr10	123649207	123649466	-1.05563
chr10	123694477	123694789	-1.60223
chr10	123698828	123699049	-1.03179
chr10	123756349	123756660	-1.25269
chr10	125275647	125275864	-1.4581
chr10	125279018	125279200	-1.05538
chr10	125879822	125880059	-1.93169
chr10	129047815	129048291	-1.03015
chr10	129642886	129643010	-1.01421
chr10	129704821	129705062	-1.59501
chr10	129841562	129842912	-7.72111
chr10	131186667	131187191	-1.19096
chr10	131735072	131735871	-2.04413
chr10	133592149	133592949	-2.37562
chr10	133666372	133666663	-1.13104
chr10	133755737	133756805	-1.24894
chr10	133937846	133938379	-0.99375
chr10	134649759	134650569	-1.3314
chr10	134818100	134818462	-1.17123
chr10	134824891	134825740	-1.44333
chr10	135014541	135014630	-0.997361
chr10	135060642	135061175	-1.15034
chr10	135297382	135297521	-1.82484
chr10	135542224	135542473	-1.55028
chr10	136481166	136481431	-1.00264
chr10	136650920	136651722	-1.45534
chr10	137273008	137273132	-1.11193
chr10	137986013	137986075	-2.56208
chr10	138716584	138717012	-2.80585
chr10	139983494	139984217	-1.02605
chr10	139987906	139988417	-0.994849
chr10	140284406	140284967	-1.70385
chr10	140551215	140551780	-1.79714
chr10	141398741	141399446	-1.36201
chr10	141454713	141454881	-1.21668
chr10	141485282	141485815	-1.63785
chr10	142398218	142398709	-1.06976
chr10	143429137	143429367	-1.98886
chr10	144383450	144383733	-1.83492
chr10	144433721	144434265	-1.54799
chr10	144501532	144502519	-1.73618
chr10	144502597	144505116	-1.17019
chr10	144715342	144716209	-1.37621
chr10	144716354	144721784	-1.57816
chr10	144723887	144724122	-2.57238
chr10	144727048	144729541	-1.91338
chr10	144729643	144730386	-1.75432
chr10	144732951	144734148	-2.53443
chr10	145208205	145208762	-1.53465
chr10	146241770	146242289	-1.2725
chr10	146242382	146242826	-1.09732
chr10	146243786	146244131	-1.36385
chr10	146245126	146245663	-1.49921
chr10	146966623	146967478	-1.01203
chr10	147090559	147091118	-1.97658
chr10	147433929	147434124	-1.5454
chr10	147595000	147595186	-0.996336
chr10	148044735	148045521	-1.21311
chr10	148258352	148258583	-1.43739
chr10	149377617	149377978	-1.4517
chr10	149589860	149590033	-0.990219
chr10	150675507	150675662	-1.72302
chr10	150873620	150873995	-1.76399
chr10	150899830	150900299	-1.63084
B73V4_ctg150	16157	16809	-1.34151
B73V4_ctg150	16865	17044	-1.07481
B73V4_ctg150	17113	17364	-1.20832
B73V4_ctg150	18772	19063	-3.56437
B73V4_ctg150	48977	49776	-2.08202
B73V4_ctg150	165569	166026	-1.15727
B73V4_ctg150	407479	407617	-1.80339
B73V4_ctg150	541557	541727	-1.80496
B73V4_ctg150	653809	654371	-2.58828
B73V4_ctg150	696413	697594	-1.27412
B73V4_ctg150	733871	735012	-1.98242
B73V4_ctg150	736838	737386	-5.15677
B73V4_ctg150	738194	738872	-3.0839
B73V4_ctg150	1017155	1017536	-5.15636
B73V4_ctg150	1019140	1019896	-5.44849
B73V4_ctg150	1080061	1080642	-2.83938
B73V4_ctg150	1085587	1085798	-5.42113
B73V4_ctg150	1150461	1150749	-1.05086
B73V4_ctg150	1209268	1210052	-2.40712
B73V4_ctg150	1275906	1276240	-6.45218
B73V4_ctg150	1528526	1529079	-1.63813
B73V4_ctg150	1548113	1548256	-5.00806

