chr_name	start	end	log2FoldChange	padj	MSTRG_transcript_id	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr7	145649789	145651701	-1.82308835282389	0.0182170197170057	Zm00001d021197_T001	MSTRG.49701	Zm00001d021197	GRMZM2G013255	Alpha-L-fucosidase 1	[source:homolog]
chr9	39079819	39081294	-1.8221757348496201	0.0208476444917799	Zm00001d045785_T001	MSTRG.57999	Zm00001d045785	GRMZM2G027958	Leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1	[source:homolog]
chr4	186143389	186145605	-1.8189021589154801	0.0256229753685824	MSTRG.32196.2	MSTRG.32196	Zm00001d052292	GRMZM2G469828	Probable galacturonosyltransferase-like 9	[source:homolog]
chr2	20519841	20526507	-1.8169479863246203	0.0057495392785998295	Zm00001d002726_T001	MSTRG.14215	Zm00001d002726	GRMZM2G162333	Pectinesterase  	 [source: RefGen_v3] 
chr2	212884399	212891787	-1.81471552025598	7.88580491082391e-05	MSTRG.19487.8	MSTRG.19487	Zm00001d006628	GRMZM2G360517	Protein TIME FOR COFFEE	[source:homolog]
chr2	237616219	237632345	-1.81342363562592	0.023226142133741003	Zm00001d007698_T012	MSTRG.20644	Zm00001d007698	GRMZM2G052403	AAA-type ATPase family protein	[source:homolog]
chr2	46044776	46046493	-1.8133957949639699	4.72199897722801e-05	Zm00001d003494_T002	MSTRG.15312	Zm00001d003495	GRMZM2G171254		
chr7	86719488	86722259	-1.8110682798286102	0.00105610470189551	MSTRG.48236.5	MSTRG.48236	Zm00001d020025	GRMZM2G092137		
chr1	301722755	301728981	-1.8106524577713898	4.67992115035098e-05	Zm00001d034770_T003	MSTRG.8849	Zm00001d034770	GRMZM2G113137	Cellulose synthase-6  	 [source: RefGen_v3] 
chr1	21770753	21773781	-1.8099687966885	0.0462314790564323	Zm00001d028054_T003	MSTRG.889	Zm00001d028054	GRMZM2G004397	Syntaxin/t-SNARE family protein	[source:homolog]
chr1	294590945	294613858	-1.8054800247901397	0.007512984190562621	Zm00001d034492_T006	MSTRG.8560	Zm00001d034492	GRMZM5G825524	Vacuolar protein sorting 35  	 [source: RefGen_v3] 
chr4	155984860	155986408	-1.8006130700871	0.0075503236251388	Zm00001d051362_T001	MSTRG.31065	Zm00001d051362	GRMZM2G027098	 tip2a;tonoplast intrinsic protein2:	 [source: characterized gene (MaizeGDB_09082017)]
chr1	178799384	178803592	-1.7992411688502299	0.0088881107861977	Zm00001d031128_T003	MSTRG.4646	Zm00001d031128	GRMZM2G149751	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase 1	[source:homolog]
chr1	92552711	92564704	-1.79809095916011	0.00521380826672529	Zm00001d029889_T022	MSTRG.3084	Zm00001d029889	GRMZM2G033478	G2484-1 protein	[source:homolog]
chr3	562303	563193	-1.78980679908517	0.000258130602793079	Zm00001d039251_T001	MSTRG.20978	Zm00001d039251	GRMZM5G860761	Glucan endo-1%2C3-beta-glucosidase 4  	 [source: RefGen_v3] 
chr4	187795844	187926609	-1.7888558349187198	0.0364079106783006	MSTRG.32298.12	MSTRG.32298	Zm00001d052348	GRMZM2G121905	Cysteine-rich receptor-like protein kinase 26	[source:homolog]
chr1	202885138	202896305	-1.7833096358109701	0.0303290932679516	MSTRG.5468.14	MSTRG.5468	Zm00001d031817	GRMZM2G082640	PWWP domain protein	[source:homolog]
chr5	201470877	201596120	-1.78330008802768	0.0262353839205101	MSTRG.40138.38	MSTRG.40138	Zm00001d017609	GRMZM5G833032	Protein REVEILLE 6	[source:homolog]
chr2	20189436	20194157	-1.78247564580677	0.00879089320678381	MSTRG.14179.2	MSTRG.14179	Zm00001d002715	GRMZM2G044143	BEACH domain-containing protein C2	[source:homolog]
chr5	46040816	46045464	-1.7806341259781	0.0021306319907928397	Zm00001d014423_T005	MSTRG.35683	Zm00001d014423	GRMZM2G145236	Probable inactive poly [ADP-ribose] polymerase SRO1	[source:homolog]
chr2	161572824	161593651	-1.77855212869454	0.000852052979076988	Zm00001d005157_T011	MSTRG.17696	Zm00001d005157	GRMZM2G049588	Glutamine-dependent NAD(+) synthetase	[source:homolog]
chr9	96322136	96327889	-1.77776497748447	0.0011992944961427198	Zm00001d046569_T003	MSTRG.59041	Zm00001d046569	GRMZM2G326472	Protein kinase superfamily protein with octicosapeptide/Phox/Bem1p domain	[source:homolog]
chr2	189505958	189507299	-1.77691861088461	0.023124792189503002	MSTRG.18515.4	MSTRG.18515	Zm00001d005813	GRMZM2G005954	Protein TIFY 10B	[source:homolog]
chr3	120191267	120204285	-1.7695982500278402	0.0176146454549575	Zm00001d041445_T009	MSTRG.23624	Zm00001d041445	GRMZM2G701689	Protein tesmin/TSO1-like CXC 2	[source:homolog]
chr2	30053282	30054643	-1.7689934934045601	0.0135208372553055	Zm00001d003035_T001	MSTRG.14823	Zm00001d003035	GRMZM2G702991	Tetratricopeptide repeat (TPR)-like superfamily protein	[source:homolog]
chr2	154379904	154380953	-1.76858397671352	0.0055164288437828	MSTRG.17548.3	MSTRG.17548	Zm00001d005023	GRMZM2G377797	40S ribosomal protein S16  	 [source: RefGen_v3] 
chr2	154108318	154111002	-1.76725084152042	0.00199327577537079	MSTRG.17542.8	MSTRG.17542	Zm00001d005018	GRMZM2G079127	Protein DETOXIFICATION 21	[source:homolog]
chr2	165592823	165696702	-1.76510955771316	0.0134965681486031	MSTRG.17807.2	MSTRG.17807	Zm00001d005250	GRMZM2G018241	Cellulose synthase A catalytic subunit 3 [UDP-forming]	[source:homolog]
chr2	205658103	205685516	-1.76448504701313	0.0296552352903046	MSTRG.19136.5	MSTRG.19136	Zm00001d006357	GRMZM2G172917	Protein GRIP	[source:homolog]
chr7	141288139	141292445	-1.7553976743741297	0.0241613284130234	MSTRG.49569.4	MSTRG.49569	Zm00001d021050	GRMZM2G083102	Ribulose-phosphate 3-epimerase  	 [source: RefGen_v3] 
chr2	19448328	19453968	-1.7551100929058898	0.00230484618362293	Zm00001d002695_T005	MSTRG.14195	Zm00001d002695	GRMZM2G388585	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related	[source:homolog]
chr5	66223013	66267159	-1.7532544329998099	0.007133303180460809	MSTRG.36651.22	MSTRG.36651	Zm00001d014867	GRMZM2G059212	Callose synthase 3	[source:homolog]
chr10	23887479	23896737	-1.7525007538746002	0.00787946906977985	Zm00001d023838_T008	MSTRG.9845	Zm00001d023838	GRMZM5G868647	Auxilin-related protein 1	[source:homolog]
chr6	166207343	166208547	-1.75085833491961	0.0457996322276705	MSTRG.45947.12	MSTRG.45947	Zm00001d038874	GRMZM2G079263	Probable polygalacturonase 	[source:homolog]
chr1	279077286	279107993	-1.7396457096321598	0.00192951190091951	MSTRG.7950.1	MSTRG.7950	Zm00001d033935	GRMZM2G033135	Serine/threonine-protein kinase TOR	[source:homolog]
chr1	6825841	6829075	-1.7396357689895299	0.0118360832776086	Zm00001d027502_T002	MSTRG.152	Zm00001d027502	GRMZM2G092923	Adenylate kinase 1 chloroplastic	[source:homolog]
chr5	82359400	82370375	-1.7361788217977	0.0168984487237448	Zm00001d015272_T001	MSTRG.37248	Zm00001d015272	GRMZM2G024612		
chr3	219259758	219269179	-1.7330538117526102	0.00217250387481809	MSTRG.26810.3	MSTRG.26810	Zm00001d044103	GRMZM2G125193	Adenylate kinase 4	[source:homolog]
chr3	204995530	205005583	-1.73220225101964	0.0148204626190285	MSTRG.26226.3	MSTRG.26226	Zm00001d043607	GRMZM2G171373	 hex6;hexokinase6:	 [source: characterized gene (MaizeGDB_09082017)]
chr8	170932391	170938209	-1.72766333168964	0.024779907776282	Zm00001d012247_T001	MSTRG.56187	Zm00001d012247	GRMZM2G171116	Serine hydroxymethyltransferase 7	[source:homolog]
chr8	163862708	163865222	-1.72674437879112	0.030456658460843996	MSTRG.55787.3	MSTRG.55787	Zm00001d011880	GRMZM2G129108	SEC14 cytosolic factor family protein / phosphoglyceride transfer family protein	[source:homolog]
chr3	97492098	97509445	-1.7253579699282	0.000222642940674891	MSTRG.23214.10	MSTRG.23214	Zm00001d041105	GRMZM2G411536	E3 ubiquitin-protein ligase UPL1	[source:homolog]
chr1	49060960	49063784	-1.7220236219723302	0.0435713785202434	Zm00001d028867_T003	MSTRG.1650	Zm00001d028867	GRMZM2G013957	cAMP-regulated phosphoprotein 19-related protein	[source:homolog]
chr7	18791779	18800012	-1.7195640149556801	0.007324989497267241	Zm00001d019139_T006	MSTRG.46963	Zm00001d019139	GRMZM2G122810	 smt1;sterol methyltransferase1: endosperm cDNA	 [source: characterized gene (MaizeGDB_09082017)]
chr1	23625801	23627370	-1.7173659316788799	0.0118993939281451	Zm00001d028129_T002	MSTRG.949	Zm00001d028129	GRMZM2G005624	 gt1;grassy tillers1: numerous basal branches; vegetatively totipotent in combination with id1 and factors for perennialismputative transcription factor that reduces branching	 and is induced by shade
chr1	305324960	305583842	-1.7145758508408	0.0100586393236717	MSTRG.9019.4	MSTRG.9019	Zm00001d034918	GRMZM2G135199	ABC transporter G family member 3	[source:homolog]
chr4	33817722	33912351	-1.71414506224739	0.00027839710466831096	MSTRG.28592.10	MSTRG.28592	Zm00001d049534	AC203909.3_FG010		
chr9	149454969	149461495	-1.71086862643071	0.0383691055876457	MSTRG.60883.13	MSTRG.60883	Zm00001d048080	GRMZM2G034575	Probable glucan 13-alpha-glucosidase	[source:homolog]
chr2	194253698	194259560	-1.7087202360362	0.0440773621989927	Zm00001d005969_T005	MSTRG.18743	Zm00001d005969	GRMZM2G009478	Transcription factor BIM3	[source:homolog]
chr7	122218558	122221411	-1.7083508312588	0.0162729601092952	MSTRG.48977.4	MSTRG.48977	Zm00001d020556	GRMZM2G114751	WAT1-related protein 	[source:homolog]
chr7	154989542	154995305	-1.7077847948915	0.012814527964503001	Zm00001d021519_T001	MSTRG.50063	Zm00001d021519	GRMZM5G802881	Nucleobase-ascorbate transporter 11	[source:homolog]
chr9	150346382	150360543	-1.70713693298811	0.0426613023726283	MSTRG.60912.1	MSTRG.60912	Zm00001d048108	GRMZM2G113506		
chr9	140834014	140837918	-1.70523291136162	0.0451349156071866	MSTRG.60491.2	MSTRG.60491	Zm00001d047750	GRMZM2G118959	Probable beta-14-xylosyltransferase IRX9	[source:homolog]
chr4	244798732	244803096	-1.70141390509184	0.00225092145727398	MSTRG.34203.1	MSTRG.34203	Zm00001d053994	GRMZM2G073571	Putative CRAL/TRIO domain containing%2C Sec14p-like phosphatidylinositol transfer family protein  	 [source: RefGen_v3] 
chr3	208415319	208450706	-1.7012611188338	0.0321279881572048	MSTRG.26374.1	MSTRG.26374	Zm00001d043726	GRMZM2G162145	AP-1 complex subunit mu-2	[source:homolog]
chr7	141851056	141853484	-1.6965488581693797	0.0139703259787472	MSTRG.49576.6	MSTRG.49576	Zm00001d021061	GRMZM5G870752	60S ribosomal protein L7a-1	[source:homolog]
chr8	120465824	120486196	-1.69632977364316	0.000736992697096743	Zm00001d010564_T011	MSTRG.54257	Zm00001d010564	GRMZM2G051050	Ypt/Rab-GAP domain of gyp1p superfamily protein	[source:homolog]
chr8	85387080	85393102	-1.69586601223709	0.0105967990889533	Zm00001d009856_T004	MSTRG.52761	Zm00001d009856	GRMZM2G030122	Heparan-alpha-glucosaminide N-acetyltransferase	[source:homolog]
chr1	47566065	47589488	-1.69557143847765	0.007042805799649109	Zm00001d028818_T015	MSTRG.1910	Zm00001d028818	GRMZM2G321753	Calpain-type cysteine protease DEK1	[source:homolog]
chr1	108193722	108197646	-1.69500564433015	0.00227712462228762	Zm00001d030131_T001	MSTRG.3369	Zm00001d030131	GRMZM2G132898	Choline-phosphate cytidylyltransferase 2	[source:homolog]
chr2	172200118	172202502	-1.6936928429507199	0.00036008799139560497	MSTRG.17965.1	MSTRG.17965	Zm00001d005394	GRMZM5G872070	Fiber protein Fb34	[source:homolog]
chr2	18555936	18564027	-1.68260977450576	0.0233501540465255	Zm00001d002658_T016	MSTRG.14118	Zm00001d002658	GRMZM2G176647	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr8	174231535	174235465	-1.6787470708493502	0.0376580618143926	Zm00001d012421_T002	MSTRG.57418	Zm00001d012421	GRMZM2G085600	ubiquitin carrier protein 7	[source:homolog]
chr9	146078713	146100939	-1.6786594529001	0.0007163743279093769	MSTRG.60716.2	MSTRG.60716	Zm00001d047955	GRMZM2G175642		
chr1	68217628	68222035	-1.6694468661213502	0.000923200172793792	MSTRG.2431.1	MSTRG.2431	Zm00001d029376	GRMZM2G107473		
chr3	196984833	196991123	-1.66881391798829	0.0238503964328232	MSTRG.25736.8	MSTRG.25736	Zm00001d043335	GRMZM2G320013	Branched-chain-amino-acid aminotransferase 5 chloroplastic	[source:homolog]
chr4	27940631	27945219	-1.66766042032108	0.00592090313179015	MSTRG.28463.5	MSTRG.28463	Zm00001d049365	GRMZM2G090010	Methionine aminopeptidase  	 [source: RefGen_v3] 
chr4	14333136	14336565	-1.66724078907301	3.31158830681115e-05	Zm00001d049059_T001	MSTRG.28079	Zm00001d049059	GRMZM2G098346	 adh2;alcohol dehydrogenase2: electrophoretic mobility	 null alleles are known; dimeric
chr4	245523681	245525759	-1.66539657216897	0.000187752320013871	Zm00001d054044_T001	MSTRG.34250	Zm00001d054055	GRMZM2G010372	Protein WALLS ARE THIN 1	[source:homolog]
chr2	4006200	4154083	-1.65558569728955	0.0349223102221428	MSTRG.13828.2	MSTRG.13828	Zm00001d002000	GRMZM2G040095	 lox6;lipoxygenase6:	 [source: characterized gene (MaizeGDB_09082017)]
chr7	38302281	38307578	-1.6483021403395302	2.28376492772927e-05	Zm00001d019507_T014	MSTRG.47459	Zm00001d019507	GRMZM2G025231	Cellulose synthase-7  	 [source: RefGen_v3] 
chr1	269615172	269618717	-1.64609752114011	0.0244239093405326	Zm00001d033649_T006	MSTRG.7635	Zm00001d033649	GRMZM2G118003	Beta-glucosidase 44	[source:homolog]
chr5	185544992	185554385	-1.6452553194111699	0.014675807161114	Zm00001d017106_T003	MSTRG.39528	Zm00001d017106	AC205703.4_FG002	Actin-related protein 3	[source:homolog]
chr3	188769745	188774269	-1.64324243419293	0.00282080120800684	Zm00001d043086_T006	MSTRG.25764	Zm00001d043086	GRMZM2G003385	23-bisphosphoglycerate-independent phosphoglycerate mutase 1	[source:homolog]
chr4	216317487	216322672	-1.6380748124965598	0.0173486207755234	Zm00001d053151_T002	MSTRG.33172	Zm00001d053151	GRMZM2G458728	Putative POX domain/homeobox DNA-binding domain family protein  	 [source: RefGen_v3] 
chr10	36528955	36535484	-1.6369633874575902	0.0198678481623237	MSTRG.10067.15	MSTRG.10067	Zm00001d024009	GRMZM2G009443	Chaperone protein ClpC1 chloroplastic	[source:homolog]
chr2	223922051	223925384	-1.63053563152035	0.0367921663700632	Zm00001d007180_T001	MSTRG.20090	Zm00001d007180	GRMZM2G031125	Cytochrome P450 714A1	[source:homolog]
chr1	71161670	71164215	-1.62798012527619	0.000179828174424887	Zm00001d029448_T001	MSTRG.2510	Zm00001d029448	GRMZM2G117513	Protein TIFY 10B	[source:homolog]
chr2	19448223	19453968	-1.62527577998516	0.00540162992073472	Zm00001d002695_T001	MSTRG.14195	Zm00001d002695	GRMZM2G388585	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related	[source:homolog]
chr1	96900888	96902992	-1.62355458541264	0.0251729947083462	Zm00001d029968_T001	MSTRG.3195	Zm00001d029968	GRMZM2G178576	Nucleoside diphosphate kinase family protein	[source:homolog]
chr8	167250594	167315311	-1.62272132265329	0.0172658211391246	MSTRG.55902.6	MSTRG.55902	Zm00001d012052	GRMZM2G042118	RNA-binding (RRM/RBD/RNP motifs) family protein	[source:homolog]
chr5	3492105	3493675	-1.6216772081068997	0.0132881247818833	MSTRG.36233.2	MSTRG.36233	Zm00001d013033	AC210013.4_FG018	Chaperonin-like RbcX protein	[source:homolog]
chr1	214671368	214676326	-1.60917527147484	0.0225996531527767	Zm00001d032156_T003	MSTRG.5856	Zm00001d032156	GRMZM2G078569	Omega-6 fatty acid desaturase chloroplastic	[source:homolog]
chr1	296072160	296077919	-1.60766254322569	0.0047820579287617	Zm00001d034553_T003	MSTRG.8633	Zm00001d034553	GRMZM2G111642	Cellulose synthase-5  	 [source: RefGen_v3] 
chr2	211030809	211223003	-1.60641360834971	0.00977317722519804	MSTRG.19370.4	MSTRG.19370	Zm00001d006565	GRMZM2G163233	 ms32;male sterile32: like ms1	 [source: characterized gene (MaizeGDB_09082017)]
chr4	67727049	67745493	-1.6054882452046002	0.0181701932994509	Zm00001d050125_T013	MSTRG.29441	Zm00001d050125	GRMZM2G055331	Putative sucrose-phosphate synthase family protein isoform 1%3B Putative sucrose-phosphate synthase family protein isoform 2%3B Putative sucrose-phosphate synthase family protein isoform 3  	 [source: RefGen_v3] 
chr1	180240716	180448110	-1.60284038406167	7.51223825140499e-05	MSTRG.4687.6	MSTRG.4687	Zm00001d031168	GRMZM2G080603	Glycine-rich RNA-binding protein 2  	 [source: RefGen_v3] 
chr7	30737577	30745507	-1.60189277541962	0.0027733401632948603	Zm00001d019376_T012	MSTRG.47272	Zm00001d019376	GRMZM5G872934	Aldehyde oxidase/xanthine dehydrogenase molybdopterin binding protein	[source:homolog]
chr8	155807923	155819991	-1.5996081766343502	0.0415424254840648	Zm00001d011610_T001	MSTRG.55421	Zm00001d011610	GRMZM2G085078	Glutamate synthase 1 [NADH] chloroplastic	[source:homolog]
chr2	233248354	233252876	-1.59942883088137	0.00260519962144225	MSTRG.20442.2	MSTRG.20442	Zm00001d007496	GRMZM2G023652	Lymphoid organ expressed yellow head virus receptor protein  	 [source: RefGen_v3] 
chr4	120547880	120553885	-1.5944486982913997	0.0150216369583593	Zm00001d050747_T001	MSTRG.30320	Zm00001d050747	GRMZM2G147288	T-complex protein 11	[source:homolog]
chr5	170975444	170982646	-1.5922340577083602	0.001554884936101	Zm00001d016640_T010	MSTRG.39015	Zm00001d016640	GRMZM2G136296	TUDOR-SN protein 1	[source:homolog]
chr5	155133482	155137892	-1.5905199397961798	0.0228349634465087	Zm00001d016274_T010	MSTRG.38597	Zm00001d016274	GRMZM2G012923	Monosaccharide-sensing protein 2	[source:homolog]
chr2	204816282	204820265	-1.59029763526117	0.0036538115258197795	Zm00001d006328_T003	MSTRG.19089	Zm00001d006328	GRMZM2G039811	Transmembrane 9 superfamily member 9	[source:homolog]
chr2	3201153	3204818	-1.5901782600711298	0.00651422788291513	MSTRG.13752.9	MSTRG.13752	Zm00001d001941	GRMZM2G119941	 incw4;invertase cell wall4: genomic sequence (Genbank)	 [source: characterized gene (MaizeGDB_09082017)]
chr7	177702807	177704949	-1.58209234122007	0.0054149985366295	MSTRG.53275.1	MSTRG.53275	Zm00001d022438	GRMZM2G158304	Ubiquinol-cytochrome c reductase complex 6.7 kDa protein  	 [source: RefGen_v3] 
chr6	164162505	164164754	-1.5806347196967598	0.000639726464285987	Zm00001d038768_T001	MSTRG.45729	Zm00001d038768	GRMZM2G004349	Reticulon-like protein B4	[source:homolog]
chr1	48158243	48339475	-1.5734302364678299	0.047001107273365	MSTRG.1638.1	MSTRG.1638	Zm00001d028840	GRMZM2G017536	DUF4378 domain protein	[source:homolog]
chr5	2886366	2890377	-1.57320489872356	0.0142140922739352	Zm00001d012996_T001	MSTRG.36193	Zm00001d012996	GRMZM2G108677	KH domain-containing protein SPIN1	[source:homolog]
chr7	179354700	179370199	-1.57313396119272	0.0097395464444119	Zm00001d022527_T018	MSTRG.53372	Zm00001d022527	AC155434.2_FG004	Nuclear pore complex protein NUP214	[source:homolog]
chr3	155486059	155497519	-1.5729937661006599	0.0268533749428713	Zm00001d042189_T002	MSTRG.24471	Zm00001d042189	GRMZM2G396550	Potassium transporter 3	[source:homolog]
chr1	232683425	232699530	-1.5682902670790901	0.0345889471990855	Zm00001d032637_T017	MSTRG.6442	Zm00001d032637	GRMZM2G113202	 myo3;myosin1:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	45281416	45286675	-1.56647225781949	0.0459818017482242	MSTRG.15197.4	MSTRG.15197	Zm00001d003470	GRMZM2G031028	Probable plastid-lipid-associated protein 2 chloroplastic	[source:homolog]
chr6	158102112	158426600	-1.5641856716716	0.000880066376312334	MSTRG.45580.6	MSTRG.45580	Zm00001d038476	GRMZM2G361064	 expa5;alpha expansin5: alpha expansins function as wall loosening agents for control of plant cell growth.	 [source: characterized gene (MaizeGDB_09082017)]
chr6	139653712	139656071	-1.5632792997899898	0.006861087762912861	Zm00001d037849_T003	MSTRG.44748	Zm00001d037849	GRMZM2G147245	Trans-cinnamate 4-monooxygenase	[source:homolog]
chr10	116994210	117004498	-1.56211360329427	0.00278391405106602	MSTRG.11867.4	MSTRG.11867	Zm00001d025398	GRMZM2G050647	Exocyst complex component SEC5A	[source:homolog]
chr6	134419634	134425511	-1.56147445167728	0.009814739980791059	Zm00001d037700_T006	MSTRG.44561	Zm00001d037700	GRMZM2G023232	Heat shock protein 4  	 [source: RefGen_v3] 
chr8	100366359	100382539	-1.56096903078652	0.0142045683886398	MSTRG.53695.1	MSTRG.53695	Zm00001d010126	GRMZM2G160556	Arginyl-tRNA--protein transferase 1  	 [source: RefGen_v3] 
chr3	158557904	158563026	-1.56057931650352	0.00037529959434155096	MSTRG.24583.11	MSTRG.24583	Zm00001d042275	GRMZM2G142315	Phosphatidylinositol transfer protein CSR1  	 [source: RefGen_v3] 
chr5	3751294	3757273	-1.5578714832922	0.017798004120354	Zm00001d013047_T001	MSTRG.36248	Zm00001d013047	GRMZM2G108355	Serine/threonine-protein phosphatase  	 [source: RefGen_v3] 
chr2	175506460	175511789	-1.5574804504975	0.00104795338209067	Zm00001d005478_T021	MSTRG.18074	Zm00001d005478	GRMZM2G082580	Cellulose synthase A catalytic subunit 5 [UDP-forming]	[source:homolog]
chr5	6896931	6903075	-1.55323211063412	0.0142902459703738	Zm00001d013241_T009	MSTRG.36459	Zm00001d013241	GRMZM2G057623		
chr2	170014479	170018582	-1.55321584158658	0.00488530529156839	Zm00001d005338_T005	MSTRG.17913	Zm00001d005338	GRMZM2G103345	Single-stranded nucleic acid binding R3H protein	[source:homolog]
chr2	233248778	233252984	-1.55208046133029	0.0357879308823111	MSTRG.20442.5	MSTRG.20442	Zm00001d007496	GRMZM2G023652	Lymphoid organ expressed yellow head virus receptor protein  	 [source: RefGen_v3] 
chr6	167142116	167146479	-1.5501935329110301	0.017754265735286	Zm00001d038925_T003	MSTRG.46019	Zm00001d038925	GRMZM2G113129		
chr9	155236300	155242176	-1.5490124657060802	0.0462298373735618	MSTRG.61828.7	MSTRG.61828	Zm00001d048373	GRMZM2G057243	Carotenoid 910(9'10')-cleavage dioxygenase 1	[source:homolog]
chr2	2562960	2566600	-1.54183291767474	0.00745000850017658	Zm00001d001900_T002	MSTRG.13712	Zm00001d001900	GRMZM2G010435	Probable cysteine protease RD21B	[source:homolog]
chr8	170110027	170115232	-1.53792744129481	0.0358951355931066	Zm00001d012211_T004	MSTRG.56148	Zm00001d012211	GRMZM2G049269	Probable methyltransferase PMT25	[source:homolog]
chr1	279923057	279925695	-1.5369888061614299	0.008091748377675229	Zm00001d033976_T002	MSTRG.7989	Zm00001d033976	GRMZM2G159285	 iaa4;Aux/IAA-transcription factor4: Locus designated and assigned to a transcription factor family by the GRASSIUS project (Yilmaz et al 2009) 	 which also provided the mappings to the B73_Reference Genome sequence v2 gene models.
chr2	157946199	157950863	-1.53605313195708	0.0124430866693561	Zm00001d005092_T001	MSTRG.17659	Zm00001d005092	GRMZM2G411159	Protein ESKIMO 1	[source:homolog]
chr5	80234208	80239200	-1.5277731969108896	0.0219978839574733	Zm00001d015233_T002	MSTRG.37193	Zm00001d015233	GRMZM2G097275	Squamosa promoter-binding-like protein 2	[source:homolog]
chr5	97471869	97474547	-1.5275029444063202	0.00195697944470222	Zm00001d015559_T001	MSTRG.37615	Zm00001d015559	GRMZM2G109805		
chr9	157718905	157721676	-1.52642391993455	0.0414861744755697	MSTRG.61976.4	MSTRG.61976	Zm00001d048521	GRMZM2G037193	peptidoglycan-binding LysM domain-containing protein	[source:homolog]
chr7	161424604	161430370	-1.5222538217008001	0.006158829113115529	MSTRG.50293.5	MSTRG.50293	Zm00001d021721	GRMZM2G019999	V-type proton ATPase subunit H	[source:homolog]
chr8	113632623	113641666	-1.51453763842617	0.0190673505450299	Zm00001d010413_T009	MSTRG.54038	Zm00001d010413	GRMZM2G016655	catalytics	[source:homolog]
chr6	158313470	158316132	-1.51443840838635	0.0367354346869015	MSTRG.45580.12	MSTRG.45580	Zm00001d038476	GRMZM2G361064	 expa5;alpha expansin5: alpha expansins function as wall loosening agents for control of plant cell growth.	 [source: characterized gene (MaizeGDB_09082017)]
chr3	160130096	160132211	-1.51288582474545	0.0246533719188156	MSTRG.24637.12	MSTRG.24637	Zm00001d042308	GRMZM2G081102	60S ribosomal protein L13  	 [source: RefGen_v3] 
chr8	112605593	112668090	-1.5049634516328898	0.0129681107064701	MSTRG.54014.3	MSTRG.54014	Zm00001d010390	GRMZM2G312198		
chr6	162387696	162391572	-1.5033544062370903	0.00707354545681145	Zm00001d038676_T001	MSTRG.45843	Zm00001d038676	GRMZM2G074792	Probable xyloglucan glycosyltransferase 12	[source:homolog]
chr3	206708917	206773893	-1.50311306777042	0.0242825077822511	MSTRG.26306.13	MSTRG.26306	Zm00001d043667	GRMZM2G113319	Myosin family protein with Dil domain	[source:homolog]
chr3	23280871	23434234	-1.49799208005245	0.00668717596567884	MSTRG.21871.4	MSTRG.21871	Zm00001d040029	GRMZM2G011523		
chr1	17156600	17157158	-1.4974300046015598	0.0493990798878209	MSTRG.715.6	MSTRG.715	Zm00001d027901	GRMZM2G445634	ZIM motif family protein  	 [source: RefGen_v3] 
chr5	169941765	169949579	-1.4914807686381901	0.0236345647678688	Zm00001d016606_T020	MSTRG.38985	Zm00001d016606	GRMZM5G814700	Protein MEI2-like 1	[source:homolog]
chr6	122276156	122284297	-1.48875522084645	0.0287331335909946	Zm00001d037346_T037	MSTRG.44144	Zm00001d037346	GRMZM2G467799	 syd1;splayed ATPase1:	 [source: characterized gene (MaizeGDB_09082017)]
chr2	27769845	27779267	-1.4842634035088602	0.0244404341464288	MSTRG.14757.3	MSTRG.14757	Zm00001d002943	GRMZM2G002642	Probable methyltransferase PMT25	[source:homolog]
chr7	1374181	1374933	-1.4833418816917399	0.00926490896576039	Zm00001d018631_T001	MSTRG.46384	Zm00001d018631	GRMZM2G420733	Dirigent protein 11	[source:homolog]
chr3	187342458	187498616	-1.4779538235321998	0.00139830717743789	MSTRG.25521.4	MSTRG.25521	Zm00001d043047	GRMZM2G339122	Expansin-A2	[source:homolog]
chr3	140623803	140629692	-1.47601543488901	0.0302479548856361	Zm00001d041852_T002	MSTRG.24093	Zm00001d041852	GRMZM2G420310	Transmembrane 9 superfamily member 1	[source:homolog]
chr1	56107532	56111862	-1.4739139259102698	0.0314386344953805	MSTRG.2017.23	MSTRG.2017	Zm00001d029050	GRMZM2G056355	Serine/threonine-protein kinase AtPK1/AtPK6	[source:homolog]
chr3	228435563	228439044	-1.4730486337631399	0.0006241205041661321	Zm00001d044455_T001	MSTRG.27249	Zm00001d044455	GRMZM2G034985	OSJNBb0091E11.19 protein	[source:homolog]
chr2	159740529	159770203	-1.47245838026092	0.00394814106007446	Zm00001d005127_T003	MSTRG.17607	Zm00001d005127	GRMZM2G021299	E3 ubiquitin-protein ligase UPL1	[source:homolog]
chr7	136238439	136243677	-1.4710367198335799	0.0255755333383817	Zm00001d020908_T001	MSTRG.49375	Zm00001d020908	GRMZM2G068862	ATP phosphoribosyltransferase 2 chloroplastic	[source:homolog]
