chr_name	start	end	CNV
chr6	138000001	139000000	-0.029906331572245117
chr9	131000001	132000000	-0.02989616924136453
chr5	220000001	221000000	-0.029788159407102385
chr4	134000001	135000000	-0.029784652691577557
chr2	209000001	210000000	-0.029535793388079885
chr9	84000001	85000000	-0.029048771985668798
chr10	89000001	90000000	-0.028959115130757284
chr9	104000001	105000000	-0.028900540198653964
chr1	124000001	125000000	-0.02876987493226926
chr7	136000001	137000000	-0.02793074697641087
chr9	154000001	155000000	-0.027771917866764643
chr8	3000001	4000000	-0.027369423282678707
chr9	30000001	31000000	-0.027357324023008098
chr2	85000001	86000000	-0.02703419047495758
chr4	245000001	246000000	-0.02701703071746193
chr1	89000001	90000000	-0.02662359929069008
chr2	131000001	132000000	-0.026611011044836336
chr8	76000001	77000000	-0.02636400253788647
chr7	129000001	130000000	-0.026179315826345
chr4	238000001	239000000	-0.025376078457282264
chr2	118000001	119000000	-0.025335863135233908
chr6	29000001	30000000	-0.025321739328477897
chr7	133000001	134000000	-0.025278236024128906
chr5	6000001	7000000	-0.024709915329237234
chr5	196000001	197000000	-0.02448224560423478
chr9	66000001	67000000	-0.023540036517177544
chr4	150000001	151000000	-0.02337793932139804
chr2	225000001	226000000	-0.02329557212572685
chr2	235000001	236000000	-0.02327528547281183
chr9	119000001	120000000	-0.022763043254609844
chr8	46000001	47000000	-0.02260034529132866
chr4	8000001	9000000	-0.02245261482467305
chr7	100000001	101000000	-0.02237200158399657
chr2	55000001	56000000	-0.022031263305503597
chr4	71000001	72000000	-0.021899207565863346
chr1	74000001	75000000	-0.021608815640872938
chr4	234000001	235000000	-0.021596621079891472
chr4	235000001	236000000	-0.021141804772876284
chr6	152000001	153000000	-0.019511332993204927
chr5	28000001	29000000	-0.01930055370017129
chr10	94000001	95000000	-0.019287792327213137
chr2	4000001	5000000	-0.019239527344057816
chr8	14000001	15000000	-0.019089581525246674
chr2	191000001	192000000	-0.018813439719464496
chr9	12000001	13000000	-0.018355403450125218
chr4	82000001	83000000	-0.018241762685069243
chr8	8000001	9000000	-0.017933701951193117
chr8	38000001	39000000	-0.017910140396581023
chr4	242000001	243000000	-0.01764144100000179
chr1	176000001	177000000	-0.017383303461565094
chr4	1	1000000	-0.017116689101526014
chr4	185000001	186000000	-0.01660338353670274
chr7	121000001	122000000	-0.016581676668699596
chr10	7000001	8000000	-0.016358049563103164
chr2	162000001	163000000	-0.015949469159667683
chr3	233000001	234000000	-0.015814072998847194
chr5	57000001	58000000	-0.01545197091091006
chr2	200000001	201000000	-0.015151367688776726
chr6	70000001	71000000	-0.014996070453836817
chr5	203000001	204000000	-0.014914565229082707
chr5	3000001	4000000	-0.014746075929941961
chr9	137000001	138000000	-0.01470946721781812
chr7	15000001	16000000	-0.01432498792791957
chr9	99000001	100000000	-0.013785602872192134
chr4	210000001	211000000	-0.013728494262258629
chr3	234000001	235000000	-0.01331423867930597
chr2	2000001	3000000	-0.013135689569176542
chr3	110000001	111000000	-0.013133186167268532
chr2	6000001	7000000	-0.013030507483374604
chr4	132000001	133000000	-0.012769017681369333
chr4	175000001	176000000	-0.012709753005421381
chr8	66000001	67000000	-0.012636745293159984
chr10	35000001	36000000	-0.012549003389246922
chr7	178000001	179000000	-0.011872575396208751
chr9	111000001	112000000	-0.011738052178959598
chr5	11000001	12000000	-0.01168704806898396
chr3	227000001	228000000	-0.011408104540658244
chr9	81000001	82000000	-0.01134559278366745
chr3	217000001	218000000	-0.011318243878349586
chr4	67000001	68000000	-0.011305411875348536
chr3	141000001	142000000	-0.011301613915160007
chr9	77000001	78000000	-0.011300513933534866
chr3	139000001	140000000	-0.011188151557601823
chr6	126000001	127000000	-0.011051760780627152
chr8	42000001	43000000	-0.011035143338411416
chr2	1000001	2000000	-0.011028666069596864
chr4	129000001	130000000	-0.011023995853981047
chr6	159000001	160000000	-0.011013803569770528
chr4	213000001	214000000	-0.011013123941341773
chr1	145000001	146000000	-0.01099332181742836
chr4	167000001	168000000	-0.010979364619815274
chr4	190000001	191000000	-0.010808098659505432
chr4	56000001	57000000	-0.010759958821251858
chr5	10000001	11000000	-0.010743125264514082
chr9	149000001	150000000	-0.010298054577032619
chr5	70000001	71000000	-0.01018198104397515
chr4	224000001	225000000	-0.00986556474767469
chr8	44000001	45000000	-0.009596538116276181
chr9	79000001	80000000	-0.008783770167147225
chr10	76000001	77000000	-0.008695529308267063
chr4	64000001	65000000	-0.008613006284773208
chr5	54000001	55000000	-0.008168650912811876
chr3	211000001	212000000	-0.008111103358673
chr4	11000001	12000000	-0.008018463648035466
chr5	155000001	156000000	-0.0076645166469822505
chr3	222000001	223000000	-0.007620575154735208
chr2	49000001	50000000	-0.007271653510948074
chr1	90000001	91000000	-0.007046390545778715
chr4	80000001	81000000	-0.006874488404771838
chr7	144000001	145000000	-0.006835708153501143
chr9	90000001	91000000	-0.006727873136938893
chr4	162000001	163000000	-0.006223890630126216
chr4	12000001	13000000	-0.005959674477487143
chr4	158000001	159000000	-0.005597824000437782
chr4	72000001	73000000	-0.005088849511389386
chr7	175000001	176000000	-0.00490446605038238
chr1	99000001	100000000	-0.004437044784654407
chr7	89000001	90000000	-0.0044103937969759395
chr10	87000001	88000000	-0.004332314077823941
chr4	73000001	74000000	-0.004268960708617695
chr5	193000001	194000000	-0.004002799877700028
chr10	62000001	63000000	-0.003527508801408272
chr10	133000001	134000000	-0.0035132779992363998
chr7	179000001	180000000	-0.00335882786886747
chr7	181000001	182000000	-0.003250881524893057
chr2	204000001	205000000	-0.002981029672066043
chr9	139000001	140000000	-0.00295668391771868
chr5	18000001	19000000	-0.0027265880033647983
chr9	144000001	145000000	-0.0027063377523453076
chr4	62000001	63000000	-0.002656668747095831
chr3	207000001	208000000	-0.0023410372057951346
chr5	188000001	189000000	-0.0018975083538691304
chr8	108000001	109000000	-0.001865814314088814
chr1	87000001	88000000	-0.0018404169697417646
chr4	164000001	165000000	-0.0017686722305099406
chr4	94000001	95000000	-0.00157243336781561
chr6	156000001	157000000	-0.0014745189083713013
chr2	185000001	186000000	-0.0014653311260924642
chr6	42000001	43000000	-0.0014626731500062217
chr4	214000001	215000000	-0.0011869381665523255
chr5	97000001	98000000	-0.0009268599008150762
chr1	174000001	175000000	-0.0009186298341356909
chr5	191000001	192000000	-0.0006978293742057838
chr6	143000001	144000000	-0.00045673215712994464
chr6	124000001	125000000	-0.00022518259463159354
chr3	112000001	113000000	-9.333168241180591e-05
